brid	AVERAGE
Brahy.S02G0245200	3.462753551
Brahy.S08G0149600	4.666646643
Brahy.S05G0145000	4.865523335
Brahy.S09G0063400	-2.033226291
Brahy.S10G0059100	-4.561754164
Brahy.S06G0216300	-7.057195193
Brahy.D03G0769000	-1.898321632
Brahy.S08G0174000	-3.796881992
Brahy.D02G0163700	-7.233026814
Brahy.D02G0353200	-5.30550831
Brahy.D02G0577000	-2.550391623
Brahy.S01G0237400	-3.121764256
Brahy.S03G0193500	-3.220130875
Brahy.S01G0441200	-2.061687755
Brahy.D02G0642200	-3.811353471
Brahy.S02G0351100	-1.89290347
Brahy.D02G0345700	-2.656023932
Brahy.D01G1041500	-2.074824579
Brahy.D03G0140400	-6.9277902
Brahy.S01G0187700	-5.810079511
Brahy.D02G0170900	1.771061523
Brahy.D02G0065800	-3.224028022
Brahy.S03G0162100	-1.800395511
Brahy.D04G0171000	-3.69673904
Brahy.D05G0145000	-3.400590318
Brahy.S01G0405600	-1.871211263
Brahy.S07G0218600	2.931166396
Brahy.D01G0785500	-3.604564369
Brahy.D05G0346300	-2.168844424
Brahy.S04G0058900	-2.071462917
Brahy.S09G0163400	-3.951273993
Brahy.D04G0562000	-2.356957197
Brahy.S03G0262600	-2.845358283
Brahy.S04G0079800	-1.886446931
Brahy.S01G0314600	2.854007064
Brahy.D02G0397800	-1.744968538
Brahy.S01G0284200	-4.725576715
Brahy.D01G0282900	-1.682716295
Brahy.D02G0435900	-3.751319899
Brahy.S08G0150200	-5.090096381
Brahy.S03G0316400	-3.304322215
Brahy.S10G0057000	-2.803728745
Brahy.S05G0247000	-1.802889389
Brahy.D01G0105000	0.826867754
Brahy.D02G0546800	-1.809061494
Brahy.S08G0032700	-1.863423098
Brahy.S03G0045700	-1.627347762
Brahy.D01G0435300	2.97976014
Brahy.S05G0219800	-1.927813251
Brahy.S04G0363100	-3.290281966
Brahy.S02G0400700	-1.858339644
Brahy.S10G0151100	-2.44522616
Brahy.D04G0038200	-2.183180713
Brahy.S01G0153100	-2.11061349
Brahy.D05G0322700	-2.110426558
Brahy.D01G0513800	-2.438890084
Brahy.S04G0224700	3.150599412
Brahy.D02G0271500	-2.117807869
Brahy.S01G0379600	-1.654485074
Brahy.S01G0271800	-1.713592759
Brahy.D02G0389900	-4.611566741
Brahy.S03G0081900	-1.882974771
Brahy.D02G0626000	3.609504724
Brahy.D02G0101300	-3.034455938
Brahy.D01G0270800	-6.436505186
Brahy.S02G0352300	-1.983249169
Brahy.D03G0545100	-1.668871463
Brahy.S06G0064300	-3.322921345
Brahy.S07G0052800	-1.600662659
Brahy.D03G0693300	-4.864813209
Brahy.D03G0587600	-1.556616591
Brahy.S08G0234400	3.093474857
Brahy.D01G0221400	2.902939314
Brahy.D05G0229200	-3.396988069
Brahy.S01G0103900	-1.53777621
Brahy.S06G0037000	-2.482368273
Brahy.D01G0082700	-1.438328373
Brahy.D05G0085900	-1.463939813
Brahy.D03G0427200	-2.928801039
Brahy.S06G0061000	-1.558714065
Brahy.D03G0778100	-1.548801461
Brahy.D04G0074800	-6.161699311
Brahy.D01G0453900	-2.107002318
Brahy.D02G0308500	-1.511440887
Brahy.S05G0274200	-4.561041302
Brahy.D03G0061000	-4.446321511
Brahy.D05G0115300	-1.488311517
Brahy.D02G0670600	-2.103199449
Brahy.D02G0040000	-2.358320878
Brahy.S08G0205600	-3.230895168
Brahy.S06G0099000	-3.253285706
Brahy.S08G0137000	1.873814532
Brahy.S02G0334300	-0.935869854
Brahy.S07G0062900	-2.005541324
Brahy.D03G0172300	-5.288525768
Brahy.S02G0352700	-1.36491235
Brahy.S09G0070700	-1.433590115
Brahy.D01G0580100	2.914231565
Brahy.S03G0078700	-2.87852042
Brahy.D01G0029900	-1.965755329
Brahy.S01G0095000	-3.438290141
Brahy.S02G0365900	-1.763486593
Brahy.D02G0299000	-1.456696277
Brahy.S02G0410200	-4.604811215
Brahy.D01G0256700	-2.485767109
Brahy.S08G0031200	-1.55311698
Brahy.D03G0094000	1.794710272
Brahy.D01G0605600	-1.782153775
Brahy.S03G0044500	-3.004988289
Brahy.D01G1033100	-1.579733033
Brahy.D02G0068200	-1.939901338
Brahy.S03G0100800	-1.897767964
Brahy.D01G0438000	-1.411725786
Brahy.S07G0201300	-2.688737932
Brahy.S04G0365200	-1.43142448
Brahy.D01G0864100	-1.696298575
Brahy.D04G0227400	-2.259335001
Brahy.D03G0462100	-2.447534652
Brahy.D03G0809600	-2.817471879
Brahy.S02G0388300	-2.311607962
Brahy.S03G0102500	2.092878082
Brahy.D01G0055100	-1.521687141
Brahy.S01G0145700	-2.750358473
Brahy.S06G0244700	-1.39388648
Brahy.S02G0158600	-1.909126579
Brahy.S04G0064300	-1.855865881
Brahy.D02G0733500	-2.783098711
Brahy.S04G0075000	-1.622459465
Brahy.D01G0858900	-2.798659411
Brahy.S02G0037100	-1.449302539
Brahy.D03G0745900	-1.528905583
Brahy.S04G0144200	-1.978708448
Brahy.D01G0083900	-2.442536792
Brahy.D01G0729400	-2.304892851
Brahy.D02G0064500	-2.481638917
Brahy.S08G0091600	-1.100232876
Brahy.D02G0509200	-1.901675855
Brahy.D04G0021500	-1.711384538
Brahy.D01G0289100	-1.511294327
Brahy.S09G0100200	-3.146392933
Brahy.S01G0178800	-3.56184234
Brahy.D01G0092800	-1.783334399
Brahy.D02G0187600	-1.586290363
Brahy.D02G0367100	2.075598564
Brahy.D02G0135100	-2.409580088
Brahy.S09G0145700	-1.453735553
Brahy.S02G0094700	-4.732787948
Brahy.S05G0177200	-1.761079651
Brahy.S08G0000800	-1.445251939
Brahy.D02G0797500	1.522372624
Brahy.D04G0638300	1.851397365
Brahy.S05G0314900	-1.456560812
Brahy.S04G0361400	-3.640048394
Brahy.S09G0047200	-1.40778373
Brahy.S05G0188900	-4.237600699
Brahy.S03G0335800	-1.815167595
Brahy.D02G0108800	-2.217354529
Brahy.D01G0642500	-1.384800992
Brahy.D03G0589700	-1.21948205
Brahy.D01G0865700	-2.490643473
Brahy.S04G0053300	-1.629853969
Brahy.D01G1020500	1.826943455
Brahy.D03G0143600	-4.504973167
Brahy.S04G0176500	-5.087188305
Brahy.D02G0601400	-4.856037702
Brahy.S07G0229100	-1.507817061
Brahy.D03G0539000	-2.64521048
Brahy.S10G0169400	-1.490258676
Brahy.S03G0019400	-1.60779845
Brahy.S01G0273600	-1.888943193
Brahy.D05G0024800	-1.93285497
Brahy.D02G0789600	2.459790426
Brahy.S01G0140900	-5.119430661
Brahy.S02G0335900	1.951755096
Brahy.D01G0972200	-1.869306732
Brahy.S02G0299000	-1.800176035
Brahy.S04G0260100	-1.618856199
Brahy.D04G0649500	2.1720538
Brahy.D02G0185000	-1.804261904
Brahy.S03G0110200	1.55242415
Brahy.D05G0043400	2.322739527
Brahy.S09G0183400	1.837054045
Brahy.S02G0081800	-2.853433957
Brahy.D01G0303500	-2.666946527
Brahy.S04G0208300	-4.589082772
Brahy.S09G0250800	-3.396734213
Brahy.D03G0740000	-1.782732368
Brahy.S01G0383500	-1.599305825
Brahy.S06G0020700	-1.752860473
Brahy.D01G0941900	-1.473157125
Brahy.D04G0530200	-1.754350072
Brahy.D05G0115100	-1.493932098
Brahy.D01G0180700	-2.588533233
Brahy.D02G0697500	-1.535388688
Brahy.D02G0198100	-1.366582606
Brahy.S10G0208100	2.181301054
Brahy.D01G0349200	-3.955017294
Brahy.S03G0122200	-1.401431707
Brahy.D03G0378500	-1.531468154
Brahy.S07G0059300	-1.474407767
Brahy.S02G0285500	-2.189404388
Brahy.D05G0107900	-2.632954411
Brahy.D03G0217100	-2.439188196
Brahy.D05G0206400	-1.491012389
Brahy.S01G0420700	-2.360012562
Brahy.D03G0532500	-3.601235463
Brahy.S05G0138000	-2.252397197
Brahy.D04G0237800	-3.412444529
Brahy.S06G0066600	-1.416064846
Brahy.S03G0172800	1.465203991
Brahy.D01G0079600	-1.352178288
Brahy.D03G0574300	-1.555137304
Brahy.D01G0465500	-2.683433476
Brahy.S06G0035200	-4.687304943
Brahy.D01G0065900	1.911089757
Brahy.S03G0299100	-2.12274023
Brahy.S02G0145700	-2.701254469
Brahy.S09G0136500	-1.236028577
Brahy.S01G0118400	-1.492582591
Brahy.D04G0098200	-1.528169148
Brahy.S04G0231600	-1.647971171
Brahy.D03G0151100	1.570967456
Brahy.D01G0416200	-1.591936387
Brahy.S01G0193800	2.237549422
Brahy.S01G0127100	-4.93733922
Brahy.D01G0755100	-3.646993862
Brahy.S04G0267300	-1.527687137
Brahy.D01G0696000	-1.413071856
Brahy.S02G0367700	-1.485009108
Brahy.S10G0015200	-1.705309141
Brahy.D02G0039800	-1.723452477
Brahy.S04G0128000	-5.936241744
Brahy.S04G0067000	-1.425028401
Brahy.S09G0095500	1.524497272
Brahy.D01G0416900	-1.505809306
Brahy.D01G0757000	2.247349764
Brahy.D01G0632200	-1.499823301
Brahy.D02G0427300	-1.402271634
Brahy.S02G0220700	-1.769547229
Brahy.S06G0197600	-1.850336764
Brahy.D02G0080200	-2.871555836
Brahy.D02G0222200	-2.52829201
Brahy.S09G0018000	-2.163687235
Brahy.D01G0989100	-1.545554922
Brahy.D04G0122100	-1.323097364
Brahy.S07G0204300	1.661922969
Brahy.S01G0333800	-2.465745406
Brahy.S01G0364600	-3.307131252
Brahy.S08G0196600	-1.570468326
Brahy.S01G0110900	-1.444076339
Brahy.S04G0265000	-1.531644533
Brahy.D05G0050600	-2.211189424
Brahy.S05G0325500	-1.602675962
Brahy.S03G0333900	-1.297508174
Brahy.S03G0030300	-2.116597957
Brahy.D02G0219200	-3.158728659
Brahy.D01G0082200	-1.418183317
Brahy.S08G0121600	-1.940088499
Brahy.D01G0751700	-4.927509188
Brahy.D01G0043000	-3.733757981
Brahy.S07G0227400	-2.237613186
Brahy.D04G0636800	-4.573007708
Brahy.S03G0007000	1.862858093
Brahy.D05G0104700	-1.34843511
Brahy.S10G0061200	-2.872547347
Brahy.D03G0530000	-1.594140787
Brahy.D04G0560800	-1.674289069
Brahy.S06G0151600	-1.326009758
Brahy.D03G0672200	-1.707796909
Brahy.S02G0116500	-1.368734817
Brahy.D01G0721100	1.886021401
Brahy.D02G0212100	-3.007226169
Brahy.S03G0045200	2.444022191
Brahy.D01G0785600	-3.231083897
Brahy.S03G0304000	-2.751519594
Brahy.S06G0193100	-1.366686149
Brahy.D03G0503700	2.093761577
Brahy.D03G0431000	-3.021526856
Brahy.S02G0187200	-1.367055052
Brahy.D03G0623100	-3.816899364
Brahy.D02G0026300	-3.058632789
Brahy.S06G0035600	-2.005366437
Brahy.S01G0405400	-2.066041769
Brahy.S01G0428300	-2.859148915
Brahy.S01G0038100	-2.200270327
Brahy.D02G0389600	-1.56102186
Brahy.D02G0676400	-2.604801171
Brahy.D03G0751000	-1.367841736
Brahy.S05G0025600	-1.39427085
Brahy.D01G0843600	-3.454224025
Brahy.S06G0023600	-1.910138158
Brahy.S10G0099700	1.43090491
Brahy.S08G0261500	-1.643280544
Brahy.S02G0252900	1.907347826
Brahy.S05G0199900	-1.476742095
Brahy.D02G0257200	-2.766263728
Brahy.S03G0181700	-2.139274996
Brahy.D05G0227200	1.491834966
Brahy.D03G0494300	-3.202934995
Brahy.S05G0284100	-1.86319995
Brahy.D02G0571100	-2.491903474
Brahy.S07G0129200	-1.87866444
Brahy.D01G0155700	-3.134221885
Brahy.D03G0416800	-3.168982315
Brahy.D05G0261900	-2.316402503
Brahy.S03G0200400	-2.859067703
Brahy.S05G0290800	-2.286413392
Brahy.D05G0314800	4.84982364
Brahy.S04G0175100	-1.674719501
Brahy.D04G0121800	-1.439846929
Brahy.S03G0095300	-3.923050407
Brahy.S03G0254900	-2.696161279
Brahy.D03G0034900	-1.987384137
Brahy.D02G0499400	-2.748252494
Brahy.D02G0117200	-1.527128652
Brahy.S02G0125700	-2.670562173
Brahy.S03G0327200	-2.776442886
Brahy.D02G0575900	-4.660767906
Brahy.D03G0412600	-0.705181174
Brahy.S07G0162500	-2.518382963
Brahy.D02G0733700	-2.520177033
Brahy.S02G0395400	1.419550847
Brahy.D01G0486800	2.155501006
Brahy.S10G0070900	-1.870818354
Brahy.D01G0765800	-1.619099608
Brahy.D05G0342500	-1.747516814
Brahy.D04G0115900	-3.290947471
Brahy.S08G0083300	-1.413065288
Brahy.S06G0062900	-1.540675721
Brahy.D01G0608000	-1.986896699
Brahy.S10G0086600	-1.449524177
Brahy.D02G0446800	-2.809331429
Brahy.S03G0131500	1.618169706
Brahy.S03G0284500	-1.683623183
Brahy.S06G0047200	-2.33439829
Brahy.S09G0116500	-2.349491896
Brahy.S07G0106900	-1.77090773
Brahy.S06G0022700	-1.846666863
Brahy.D01G0514300	1.661287614
Brahy.D01G1048700	1.336523846
Brahy.S04G0008800	-1.276205605
Brahy.S07G0106500	-2.203243863
Brahy.S04G0274400	-3.943755689
Brahy.D02G0240600	-1.548116724
Brahy.D01G0294800	-1.79555791
Brahy.D03G0671100	-1.308418828
Brahy.D01G0280200	-1.326744058
Brahy.D04G0356800	-1.34391143
Brahy.S01G0253600	-2.756105256
Brahy.D05G0102400	-2.631928213
Brahy.D01G0202700	1.742288456
Brahy.S08G0163700	-1.290886977
Brahy.S05G0308200	-1.374085281
Brahy.S08G0097700	-1.405837549
Brahy.D03G0685600	0.396005746
Brahy.S03G0298000	-1.412735878
Brahy.D01G0242800	-1.234283237
Brahy.S07G0203600	-1.872512682
Brahy.S04G0039100	-1.461310448
Brahy.D03G0004000	-1.308769954
Brahy.D03G0308400	-2.254595307
Brahy.S09G0221200	2.215335971
Brahy.D04G0012600	-1.50105106
Brahy.S08G0188800	-1.405721926
Brahy.S02G0072400	-2.349324726
Brahy.D01G0721000	-2.151105018
Brahy.S10G0060900	-1.665314214
Brahy.S04G0089500	-2.431138547
Brahy.D04G0104000	-2.281825206
Brahy.S08G0041400	-2.362178873
Brahy.D01G0040900	-2.317701971
Brahy.S01G0087600	-1.463873522
Brahy.S03G0219000	-3.487119461
Brahy.D03G0012700	-1.288595085
Brahy.D03G0523800	-2.072300918
Brahy.D02G0025200	-2.435227059
Brahy.S10G0078700	-1.399544194
Brahy.D03G0407800	-3.938709642
Brahy.D01G0376100	-1.30979214
Brahy.D03G0471300	-6.096525236
Brahy.D05G0339500	1.539063808
Brahy.D03G0642000	-1.406941848
Brahy.S01G0382600	-2.062802776
Brahy.D04G0356600	-1.404813217
Brahy.D04G0442100	-3.61228487
Brahy.D01G0864900	-2.550847099
Brahy.D02G0716500	-1.213761725
Brahy.D02G0165700	-2.331328259
Brahy.D01G0553100	1.245876149
Brahy.S06G0051600	-1.808967456
Brahy.S02G0411500	-2.652715416
Brahy.S06G0046200	-2.476272183
Brahy.S10G0030800	-1.945285192
Brahy.D01G0029700	-1.460092576
Brahy.D03G0370800	-3.804596
Brahy.D01G0724400	-1.522154305
Brahy.D03G0586500	-1.422389232
Brahy.D03G0439200	1.536424587
Brahy.D03G0419400	-2.89889733
Brahy.D05G0027200	-1.863293682
Brahy.S09G0247200	1.342044866
Brahy.S02G0248200	-1.666713265
Brahy.D04G0645500	-2.265806464
Brahy.S03G0291900	-3.126462397
Brahy.D02G0696100	-3.662519398
Brahy.S03G0200000	-3.121561697
Brahy.S07G0067300	-1.284574662
Brahy.D04G0018600	-1.51696825
Brahy.S07G0216400	-3.149050616
Brahy.D04G0031700	1.354099901
Brahy.S08G0135800	1.544989488
Brahy.D02G0564100	-3.199178847
Brahy.S10G0163100	-1.43476794
Brahy.S06G0260600	-1.518207667
Brahy.D03G0670200	-0.116640891
Brahy.S06G0106100	-1.266472662
Brahy.S04G0280300	-1.257541617
Brahy.D02G0409000	-4.153928946
Brahy.S07G0005600	-1.363528927
Brahy.D04G0334200	-3.884268676
Brahy.S08G0017200	-2.575256092
Brahy.S10G0104200	-2.763277517
Brahy.D03G0296600	-1.273360359
Brahy.S02G0118700	1.652406944
Brahy.D01G0731400	-1.326941681
Brahy.D02G0689100	-6.675482896
Brahy.D02G0728900	-1.321784891
Brahy.D04G0560900	-1.844320523
Brahy.S02G0080400	1.317167747
Brahy.S03G0129800	-2.441710061
Brahy.S02G0339200	-1.677387926
Brahy.S04G0264200	-2.625503728
Brahy.S08G0086400	-2.289694234
Brahy.D01G0238900	-1.329845545
Brahy.S10G0142500	-3.230971254
Brahy.D02G0624700	-1.308644032
Brahy.D02G0546600	2.407222063
Brahy.D05G0119500	-2.299926691
Brahy.S03G0171600	-1.327450433
Brahy.D02G0618800	1.338372291
Brahy.S04G0100000	-1.431672804
Brahy.S05G0248200	-2.307170438
Brahy.D02G0118000	-2.870591344
Brahy.S06G0114400	-1.342342866
Brahy.S01G0127300	-2.386269297
Brahy.S01G0222500	-2.346279053
Brahy.S09G0174100	-2.197467014
Brahy.D02G0678400	-2.568974607
Brahy.D05G0256400	-5.146705509
Brahy.S04G0087300	-2.7727412
Brahy.S09G0199100	-1.267725196
Brahy.D04G0625500	-1.446466971
Brahy.S10G0181000	-1.366464623
Brahy.D02G0784700	-2.870563457
Brahy.S05G0107200	2.529452436
Brahy.D03G0464200	1.423847583
Brahy.D01G0356400	-1.41814805
Brahy.D01G0263600	-2.003609709
Brahy.S02G0057500	-1.867472107
Brahy.S07G0212300	-1.515492224
Brahy.S09G0035100	-0.19912204
Brahy.D02G0065700	-2.655154544
Brahy.S05G0243800	-1.586930834
Brahy.S03G0058600	-2.409950619
Brahy.S08G0035500	-1.541855917
Brahy.D04G0531200	-2.165032642
Brahy.D02G0087600	-1.210348319
Brahy.S09G0063900	-1.20327963
Brahy.S02G0048200	1.502501952
Brahy.S10G0174800	-1.569108484
Brahy.D03G0200100	-1.708762141
Brahy.S04G0169200	1.348082791
Brahy.D01G0093100	-2.331841179
Brahy.D05G0255600	-2.117613625
Brahy.D04G0431800	-3.202828892
Brahy.S02G0111700	-2.728439601
Brahy.D03G0516700	-2.327407278
Brahy.S02G0320400	1.494523948
Brahy.D02G0328100	-1.509385014
Brahy.S01G0217900	-2.328035878
Brahy.D04G0498600	-1.586499927
Brahy.D02G0037200	3.910422367
Brahy.D04G0094600	9.283964971
Brahy.D03G0428100	-3.582983507
Brahy.D03G0427300	-6.276749828
Brahy.S01G0274600	-3.294553209
Brahy.S03G0199200	-2.739198135
Brahy.S04G0003700	-6.862104151
Brahy.D01G0355500	-2.568105306
Brahy.D03G0427600	-2.37789423
Brahy.D03G0427700	-2.400724397
Brahy.D02G0516300	-3.562068855
Brahy.D02G0635600	-5.049133085
Brahy.D03G0172700	-9.026385076
Brahy.D02G0246100	-2.7819729
Brahy.S05G0052900	-3.655375092
Brahy.D02G0183900	-2.303281969
Brahy.D02G0119200	-2.447254605
Brahy.D02G0184000	-3.736541747
Brahy.S04G0153900	-1.592508764
Brahy.D03G0526500	-2.83073964
Brahy.D02G0471500	-1.292630693
Brahy.D04G0088600	-1.591099952
Brahy.D01G1041300	-2.258036616
Brahy.D02G0656400	-1.973770283
Brahy.S04G0036000	-5.085800692
Brahy.S03G0280800	-1.76237375
Brahy.D05G0329400	-2.422656938
Brahy.D01G0517100	-2.00758385
Brahy.D03G0427900	-4.141053748
Brahy.D01G1065400	1.302444717
Brahy.D05G0240600	-1.806573744
Brahy.D03G0526100	-2.15803709
Brahy.S10G0177000	-2.058708095
Brahy.D02G0656500	-1.991875742
Brahy.S01G0164700	-1.542340376
Brahy.S09G0280600	-1.921909256
Brahy.D05G0004000	-1.65236789
Brahy.S05G0203800	-3.238727736
Brahy.S01G0216200	-1.64982594
Brahy.D02G0061700	-1.548742308
Brahy.D01G0858800	-1.426256409
Brahy.S01G0055000	-4.875247471
Brahy.D02G0134200	-1.583288345
Brahy.S05G0176300	-1.519150832
Brahy.S08G0218900	1.887382531
Brahy.D01G0720900	-1.744673426
Brahy.S02G0421000	-1.625664484
Brahy.D05G0351300	-2.45126277
Brahy.S04G0171300	-1.598317146
Brahy.S05G0007100	-1.868663847
Brahy.D02G0180000	-1.752304962
Brahy.S01G0354500	-2.079673685
Brahy.D03G0145000	1.715067459
Brahy.D01G0979600	-1.922423099
Brahy.D02G0778900	-2.730027226
Brahy.D03G0665600	-0.479818585
Brahy.D04G0465100	-1.909739312
Brahy.S01G0382400	-2.204723359
Brahy.D02G0636400	-2.44051302
Brahy.S02G0359300	-1.315381888
Brahy.D03G0062900	-2.973389221
Brahy.S03G0199400	-2.070872427
Brahy.S04G0240400	1.645119075
Brahy.S02G0029300	-1.970384338
Brahy.S09G0189900	-3.260488774
Brahy.D03G0739000	4.731940962
Brahy.D05G0007600	1.498099714
Brahy.S06G0201400	-5.514675011
Brahy.D03G0487800	-1.623989395
Brahy.D01G0596400	-1.996731198
Brahy.D03G0586000	-1.883127924
Brahy.S07G0266700	2.266332469
Brahy.D03G0570500	-1.653326639
Brahy.D01G0070700	-3.979580748
Brahy.S02G0166400	-1.89742403
Brahy.S01G0008900	-1.379465649
Brahy.D01G0988100	-2.911406311
Brahy.S09G0100400	-1.420015308
Brahy.D01G0231300	3.831183401
Brahy.S06G0269900	1.830735332
Brahy.D01G0929700	-1.723186187
Brahy.D01G0899200	2.671075878
Brahy.D01G0864600	1.516350952
Brahy.D05G0226700	-3.594059215
Brahy.D05G0151900	-1.819228236
Brahy.D02G0265500	-1.652721285
Brahy.S08G0103400	-1.419530747
Brahy.D01G0760000	2.10411531
Brahy.S07G0157700	0.576235434
Brahy.S01G0028900	-0.026886901
Brahy.S03G0047200	-1.30322083
Brahy.S06G0225500	2.21725862
Brahy.S09G0005700	1.437621936
Brahy.S08G0225000	-2.301402941
Brahy.S02G0077900	-1.55957056
Brahy.S05G0137300	-2.512769436
Brahy.S02G0364000	-1.514448204
Brahy.S07G0197100	-1.476496258
Brahy.S03G0120600	-1.204899899
Brahy.S06G0080000	-1.761655686
Brahy.S01G0020000	-2.089573336
Brahy.D01G0261700	-2.187726383
Brahy.S07G0260500	-1.240298201
Brahy.S08G0133200	-3.090318798
Brahy.D05G0070300	-1.736831646
Brahy.D02G0300900	-1.237303737
Brahy.S01G0315800	-2.140884847
Brahy.S06G0267700	-1.166201925
Brahy.D03G0645900	-1.703681181
Brahy.S08G0185400	-2.138546716
Brahy.S06G0066100	-2.861097514
Brahy.D04G0479400	-1.508847172
Brahy.S05G0278900	-3.249967758
Brahy.S09G0147300	-1.617110519
Brahy.D03G0728200	-1.06815124
Brahy.S01G0375500	-2.539748331
Brahy.D03G0769500	2.613690861
Brahy.D01G0554400	2.012674396
Brahy.S09G0043400	-2.012801516
Brahy.D02G0780300	-1.673472571
Brahy.S04G0000900	-3.541986496
Brahy.S01G0043700	0.002427624
Brahy.S09G0168600	-3.896737774
Brahy.S02G0076900	-1.796460204
Brahy.S08G0038900	1.516247311
Brahy.D05G0052200	-1.902777534
Brahy.S07G0044100	-1.359717827
Brahy.S01G0333200	-1.299510776
Brahy.S03G0183000	-1.761234165
Brahy.D04G0093500	1.916619746
Brahy.S07G0045700	1.233492671
Brahy.D05G0062600	-2.462753128
Brahy.D03G0427400	-2.263897168
Brahy.D03G0511200	2.650300193
Brahy.S01G0377900	-1.083425443
Brahy.D01G0206500	-1.442910408
Brahy.S05G0211200	-1.108848214
Brahy.D03G0428200	-2.139321867
Brahy.D01G0961800	-1.852817201
Brahy.D01G0899800	-2.942267755
Brahy.S03G0332500	-1.766777717
Brahy.D04G0004700	-1.375829574
Brahy.D02G0088000	-3.04816709
Brahy.S03G0319300	-1.540961995
Brahy.S08G0268700	1.725379939
Brahy.D01G0205400	-1.704391434
Brahy.S01G0385200	-1.845258997
Brahy.D01G0652300	-1.394738085
Brahy.D01G0195800	0.165909083
Brahy.D04G0231700	-1.885644415
Brahy.D02G0630000	-1.417612928
Brahy.S05G0105800	-1.512307958
Brahy.S09G0164300	-2.071413324
Brahy.D02G0093600	-1.589889172
Brahy.S03G0108000	-2.635920188
Brahy.S01G0224100	-1.162387991
Brahy.D03G0274200	-2.57400067
Brahy.S01G0297900	-1.342646048
Brahy.S02G0245900	1.920480644
Brahy.S02G0306700	-1.933556313
Brahy.D04G0603400	-2.081200935
Brahy.D02G0374400	-1.991314755
Brahy.S08G0039000	3.286477046
Brahy.S08G0064900	-1.492650715
Brahy.S05G0050300	-1.17695384
Brahy.D01G1032400	-3.076805909
Brahy.D01G0206900	-1.353265472
Brahy.S06G0061300	-3.896387638
Brahy.D05G0071700	-1.695245391
Brahy.D03G0329500	-1.960982603
Brahy.D01G0284900	-4.001309171
Brahy.D01G0303600	-0.221333339
Brahy.S01G0228700	-1.673104552
Brahy.S02G0311300	-1.380230595
Brahy.D02G0096800	-1.419065623
Brahy.D02G0208900	-1.254357423
Brahy.S01G0224000	-1.069028582
Brahy.S10G0076100	-1.256847741
Brahy.D04G0436300	-2.120849565
Brahy.S06G0076100	-2.136604109
Brahy.S07G0260100	-1.333757842
Brahy.D05G0006500	2.334670136
Brahy.D01G0957600	-1.003607267
Brahy.S02G0305000	-1.086815105
Brahy.D03G0008600	-4.014525056
Brahy.D03G0269100	-1.369545257
Brahy.S02G0137500	-0.86163141
Brahy.D02G0570400	-2.425781927
Brahy.D02G0617300	-1.881363851
Brahy.D01G0889100	-2.197847835
Brahy.S02G0191300	-1.02290607
Brahy.D01G0878200	-2.616234234
Brahy.D02G0064200	0.348542711
Brahy.D02G0803800	-3.170596345
Brahy.D01G0133500	-1.025413166
Brahy.D01G0230000	1.723927664
Brahy.D01G1019900	-1.119204464
Brahy.D02G0591300	-1.937734786
Brahy.S03G0121200	-1.149993638
Brahy.S02G0233200	-1.258247344
Brahy.D04G0239700	1.852577279
Brahy.D03G0487900	-1.355693609
Brahy.S06G0179700	-2.126298947
Brahy.S01G0269100	-1.246061477
Brahy.S01G0449500	-1.741436123
Brahy.D01G0916000	-1.311564228
Brahy.S01G0098000	-0.860832444
Brahy.S08G0164600	1.071965308
Brahy.D05G0049300	-1.459950024
Brahy.S04G0094200	-2.879795837
Brahy.S05G0053900	-1.803174261
Brahy.S01G0008000	2.072559717
Brahy.S01G0323200	2.403913285
Brahy.D03G0037300	-1.034156768
Brahy.S02G0048700	0.06817184
Brahy.S02G0235700	1.683173205
Brahy.D03G0461100	-2.049553979
Brahy.D04G0432900	-2.019372709
Brahy.D02G0156200	-2.508675784
Brahy.D03G0785300	-3.344513873
Brahy.S04G0262000	0.722272475
Brahy.S09G0259900	-1.335174346
Brahy.S08G0042600	-1.968622405
Brahy.D03G0644900	-1.741760711
Brahy.S02G0078700	-1.413242252
Brahy.S08G0097900	1.217832924
Brahy.D03G0049600	-1.165327086
Brahy.D01G0859400	2.355031206
Brahy.S01G0103600	-2.138095644
Brahy.S06G0226600	1.513852988
Brahy.D01G0258900	-1.150850988
Brahy.D01G0152900	-2.020763502
Brahy.D01G0902000	-2.704350797
Brahy.D02G0654800	-1.211979972
Brahy.S01G0164900	-1.564882812
Brahy.S04G0028200	1.743973256
Brahy.S03G0189100	-1.023199595
Brahy.S02G0310300	-1.73900149
Brahy.S03G0193700	-2.615230128
Brahy.S02G0305100	-1.199584729
