"","GeneName","PearsonCorrelation","p.Standard","q.Standard","moduleColors"
"2644","TRIDC1AG025310",0.555408719470574,4.02455371326287e-05,7.47990714744248e-06,"turquoise"
"2645","TRIDC1BG060630",0.493769985864262,0.000388470812346757,6.22425425112067e-05,"turquoise"
"2646","TRIDC5AG016900",0.677448674800338,6.45038763933094e-08,2.18311705782216e-08,"turquoise"
"2647","TRIDC3BG021560",0.677655790168651,6.3606281848237e-08,2.15426226442167e-08,"turquoise"
"2648","TRIDC3AG031480",0.645744999504221,4.75638515653105e-07,1.28482942796724e-07,"turquoise"
"2649","TRIDC4AG034740",0.757309870530174,8.52359067672376e-11,8.05063537509085e-11,"turquoise"
"2650","TRIDC7BG031530",-0.798782110196508,6.87198614896427e-13,1.77878905706322e-12,"turquoise"
"2651","TRIDC7AG061890",-0.733278161834076,8.44489962205507e-10,5.17948894440435e-10,"blue"
"2652","TRIDC2BG032910",0.722715005971278,2.11207076877541e-09,1.13310517727182e-09,"turquoise"
"2653","TRIDC6AG025240",0.545679675296111,5.95674058934846e-05,1.07575593395033e-05,"turquoise"
"2654","TRIDC5BG034750",0.0574474575721315,0.706081902697581,0.0698699668369551,"black"
"2655","TRIDC3AG069730",-0.765785370619248,3.51069443677463e-11,3.97044957632725e-11,"blue"
"2656","TRIDC7AG066280",0.316319858107023,0.0317212841490923,0.00390261471916721,"blue"
"2657","TRIDC5AG066030",0.757427389976172,8.42192262763029e-11,7.96246894769352e-11,"turquoise"
"2658","TRIDC1AG034550",0.674039204038329,8.10847649145557e-08,2.67336877242133e-08,"turquoise"
"2659","TRIDC3BG045630",0.761499920807071,5.52823091382607e-11,5.63897739665013e-11,"turquoise"
"2660","TRIDC1AG013630",0.627046121319352,1.36689381872944e-06,3.3491203823799e-07,"turquoise"
"2661","TRIDC1AG007770",-0.291137341476239,0.0493014155204886,0.00590746946095501,"brown"
"2662","TRIDC2AG043870",0.0471919166691145,0.756798131066376,0.0744496743770282,"blue"
"2663","TRIDC5BG060760",0.658920330097838,2.14515010048052e-07,6.29010114836152e-08,"turquoise"
"2664","TRIDC2AG028820",0.595314272433802,6.87671179873489e-06,1.4581091318759e-06,"turquoise"
"2665","TRIDC1AG022870",-0.692536773101804,2.24111981709145e-08,8.60466674232607e-09,"blue"
"2666","TRIDC2BG014120",0.560037368993865,3.32298506046035e-05,6.24391540926031e-06,"turquoise"
"2667","TRIDC2BG014050",0.609077679154082,3.49955713609281e-06,7.88402230774693e-07,"turquoise"
"2668","TRIDC5BG012440",-0.462080520268343,0.00104392246544708,0.000157442539592251,"blue"
"2669","TRIDC4AG056130",-0.683992507611949,4.11575593482629e-08,1.46336590535292e-08,"blue"
"2670","TRIDC2AG061210",-0.56125246416748,3.15828738504857e-05,5.94846554382554e-06,"blue"
"2671","TRIDC1AG019790",0.597698924095784,6.13322490858187e-06,1.31368111064547e-06,"turquoise"
"2672","TRIDC7BG041620",0.139616688193839,0.356764837616803,0.0373508409027152,"turquoise"
"2673","TRIDC5BG068570",0.72244604337266,2.1605256850684e-09,1.15548978394472e-09,"turquoise"
"2674","TRIDC1AG034180",0.620327102536707,1.95848288858676e-06,4.64171048531762e-07,"red"
"2675","TRIDC7AG000640",-0.567588805559577,2.41373625159864e-05,4.63743128238373e-06,"blue"
"2676","TRIDC5AG003860",0.738535565061249,5.24698027098499e-10,3.51067325471475e-10,"turquoise"
"2677","TRIDC5BG039810",0.812698844751217,9.90108652436231e-14,3.96371090737262e-13,"turquoise"
"2678","TRIDC5BG061280",-0.667799709227374,1.22124535395842e-07,3.82605235683178e-08,"turquoise"
"2679","TRIDC4BG007890",-0.44365844618386,0.00176940379872973,0.000257992895207213,"pink"
"2680","TRIDC4BG057750",-0.100642616182429,0.507843289778858,0.0516639890320528,"grey"
"2681","TRIDC2BG061750",0.49863278174955,0.000330553391297514,5.35507048429341e-05,"turquoise"
"2682","TRIDC7BG033770",0.405208869521775,0.0048201086081497,0.000661479611272949,"grey"
"2683","TRIDC5BG027530",-0.753978815137993,1.19362937494809e-10,1.06437036160192e-10,"brown"
"2684","TRIDC4AG009350",0.686650430809589,3.41562986756724e-08,1.24402110044013e-08,"turquoise"
"2685","TRIDC7BG007690",-0.595698943865417,6.75143964213672e-06,1.43485467047198e-06,"brown"
"2686","TRIDC7AG073360",-0.430098744366466,0.00255678620997943,0.000364250993301364,"grey"
"2687","TRIDC2BG075590",0.793685107118412,1.3349645583937e-12,2.9983142838835e-12,"turquoise"
"2688","TRIDC4BG034830",0.774908113371006,1.28302927612407e-11,1.80528041420947e-11,"blue"
"2689","TRIDC7AG074460",0.67270720746335,8.85797261179226e-08,2.88371119885951e-08,"turquoise"
"2690","TRIDC1AG013450",0.210255887564179,0.161629095657433,0.0178471137999583,"grey"
"2691","TRIDC1AG024480",0.611021110822442,3.17158996593769e-06,7.204530588896e-07,"yellow"
"2692","TRIDC4AG007340",0.817471035365461,4.86632870566553e-14,2.34269000857457e-13,"turquoise"
"2693","TRIDC3BG009570",-0.752783591283237,1.3448183997428e-10,1.17830581524837e-10,"blue"
"2694","TRIDC2AG045590",0.816633709337664,5.52227893100227e-14,2.56488640548851e-13,"turquoise"
"2695","TRIDC7AG073030",-0.497443887620512,0.000343948781438786,5.55421180803315e-05,"blue"
"2696","TRIDC4BG058440",-0.541551578608006,7.00568150058998e-05,1.25172213114818e-05,"blue"
"2697","TRIDC2BG021590",-0.301358220218726,0.041405388729062,0.00501154932307216,"grey"
"2698","TRIDC1BG067830",0.681401318160368,4.92526749066288e-08,1.71611467851355e-08,"turquoise"
"2699","TRIDC2BG052830",0.736282782684342,6.44458868501248e-10,4.15787156843335e-10,"turquoise"
"2700","TRIDC7BG029370",0.594054276221963,7.30213440316514e-06,1.54025913563611e-06,"turquoise"
"2701","TRIDC7BG057410",0.787130851913324,3.03497117624908e-12,5.67154819349152e-12,"turquoise"
"2702","TRIDC6BG039200",-0.735891308700811,6.67727861362035e-10,4.26485923389631e-10,"brown"
"2703","TRIDC3AG030860",0.440620884152482,0.00192429061100813,0.000279003434509583,"brown"
"2704","TRIDC7BG021550",0.850107665591831,1.72657619005565e-16,2.75328718984949e-15,"turquoise"
"2705","TRIDC1AG032940",0.509233221780644,0.000230257603746838,3.81156349826669e-05,"turquoise"
"2706","TRIDC2AG002780",0.735941774801117,6.64684449965852e-10,4.25393983302561e-10,"turquoise"
"2707","TRIDC4AG043360",0.62767634320536,1.32087487939176e-06,3.24801081695251e-07,"turquoise"
"2708","TRIDC3AG000620",0.500898232416744,0.000306315718726133,4.98350755436411e-05,"turquoise"
"2709","TRIDC2BG072390",0.164685709735149,0.275783024891948,0.0294001868465896,"grey"
"2710","TRIDC6BG038710",0.764006303634262,4.24489912773773e-11,4.60485337599453e-11,"turquoise"
"2711","TRIDC5AG007060",0.719532180710814,2.75680171566713e-09,1.42654552637568e-09,"turquoise"
"2712","TRIDC2BG012080",0.645325258153809,4.87497675574947e-07,1.31315686706135e-07,"turquoise"
"2713","TRIDC3BG055920",-0.589456391980623,9.06771802753125e-06,1.88115995439915e-06,"blue"
"2714","TRIDC3BG044350",-0.495419666396991,0.000367878204671134,5.91865651600263e-05,"turquoise"
"2715","TRIDC7AG036660",0.567857720855483,2.38601287109088e-05,4.58693048344475e-06,"turquoise"
"2716","TRIDC3AG040000",-0.707381827985838,7.33095233953458e-09,3.30390399307764e-09,"brown"
"2717","TRIDC6AG034070",0.635815467944307,8.41835749628562e-07,2.14961502268174e-07,"turquoise"
"2718","TRIDC6AG032400",0.805343064848037,2.82293131213419e-13,9.00318290532383e-13,"turquoise"
"2719","TRIDC5BG016190",0.767673095365177,2.86360786828415e-11,3.34538929016788e-11,"turquoise"
"2720","TRIDC1AG045570",0.680757963470357,5.14808284134697e-08,1.78594582948016e-08,"turquoise"
"2721","TRIDC6BG051230",-0.753675325264842,1.23042372987949e-10,1.09106411116496e-10,"blue"
"2722","TRIDC5BG038180",0.490218562627676,0.000436340304507045,6.94421846697022e-05,"turquoise"
"2723","TRIDC5BG017190",0.438676106748849,0.00202959809351504,0.000293338504659729,"yellow"
"2724","TRIDC1AG013020",0.728187618676412,1.32199352576048e-09,7.64664206543319e-10,"turquoise"
"2725","TRIDC3BG028190",0.754784716352301,1.10089250882647e-10,1.0012584485229e-10,"turquoise"
"2726","TRIDC5AG048810",0.375669881237375,0.00959081093438307,0.0012658849800987,"blue"
"2727","TRIDC2BG029980",-0.62817134449338,1.28573794726064e-06,3.17220813162108e-07,"blue"
"2728","TRIDC7BG029240",0.658690180888086,2.17606249350947e-07,6.36513818328535e-08,"turquoise"
"2729","TRIDC2BG026200",0.632857460020444,9.93341968159572e-07,2.49913361500519e-07,"turquoise"
"2730","TRIDC2AG009050",0.537898070622081,8.07081863747659e-05,1.42737254845766e-05,"yellow"
"2731","TRIDC3AG036490",0.281485363898516,0.0578238389007848,0.00685822739830701,"grey"
"2732","TRIDC7AG072590",0.209937951481453,0.162283595054622,0.0179131818315982,"brown"
"2733","TRIDC1BG065560",0.400950112603566,0.00534498220794934,0.000728909651022596,"green"
"2734","TRIDC3BG047780",-0.0988915589066822,0.515303607142767,0.0523839545576284,"blue"
"2735","TRIDC6AG039570",0.450194131772916,0.00147280794534175,0.000217531518581661,"grey"
"2736","TRIDC1AG028960",-0.602770113598033,4.79124778062218e-06,1.04758274082921e-06,"blue"
"2737","TRIDC6AG059650",-0.277360577661854,0.0618049749809463,0.00729964634331911,"blue"
"2738","TRIDC6AG043530",0.606216390065546,4.03952077726402e-06,8.96954409261436e-07,"turquoise"
"2739","TRIDC1AG010700",0.551609096974398,4.69840125216099e-05,8.62838265692927e-06,"yellow"
"2740","TRIDC4AG064320",0.439911886017131,0.00196211240130135,0.000284401031284085,"turquoise"
"2741","TRIDC2BG005680",0.0449858815567645,0.767847679252185,0.0754203510602384,"grey"
"2742","TRIDC1BG060400",0.331198370731277,0.0240144671877538,0.00300193658998613,"red"
"2743","TRIDC7AG045870",0.715156896984762,3.94806727169023e-09,1.93716649818584e-09,"turquoise"
"2744","TRIDC5BG057550",-0.435063793991147,0.00223868896105548,0.000321856819136867,"blue"
"2745","TRIDC3BG065160",0.771162942414848,1.95278761428067e-11,2.51130287168561e-11,"turquoise"
"2746","TRIDC4AG007680",-0.614188909721832,2.69709379015829e-06,6.21371221046146e-07,"blue"
"2747","TRIDC1AG057350",-0.0185976558303552,0.902925115439247,0.0872108313864551,"grey"
"2748","TRIDC5BG046740",0.223964794985552,0.135186686665507,0.0151157398498804,"red"
"2749","TRIDC2BG076210",0.36899666155825,0.0111029781497239,0.00145304718749986,"turquoise"
"2750","TRIDC3AG025920",0.732476888436943,9.06949170784194e-10,5.49215617138911e-10,"turquoise"
"2751","TRIDC3AG057350",-0.245480711378689,0.100324808255702,0.0114834142059828,"blue"
"2752","TRIDC7BG024170",-0.567629229564345,2.40955012259975e-05,4.63031839460024e-06,"brown"
"2753","TRIDC5BG035830",-0.374371489566709,0.00987042789544417,0.00130163074242273,"grey"
"2754","TRIDC6AG060130",0.564279293528395,2.77984628256684e-05,5.28983991487635e-06,"turquoise"
"2755","TRIDC2BG041790",-0.677311186465689,6.51062247270975e-08,2.20038998953025e-08,"blue"
"2756","TRIDC6AG005660",0.647512415464664,4.2857662681854e-07,1.16925633988914e-07,"turquoise"
"2757","TRIDC7BG040420",0.727436978733941,1.41086946930039e-09,8.10268313175668e-10,"turquoise"
"2758","TRIDC3BG082740",-0.804851244079179,3.02190880221326e-13,9.5109694572673e-13,"turquoise"
"2759","TRIDC3BG012440",0.498130563512691,0.000336153820883338,5.43935231912293e-05,"turquoise"
"2760","TRIDC7AG031970",0.735742332594322,6.76788619938603e-10,4.31696776138866e-10,"turquoise"
"2761","TRIDC4BG059080",0.732562861239525,9.00045391945981e-10,5.46071783514855e-10,"turquoise"
"2762","TRIDC1AG037320",0.696551704912611,1.66975622648956e-08,6.67338133763634e-09,"turquoise"
"2763","TRIDC1AG038700",-0.343229265729948,0.018980514382957,0.0024063048413432,"blue"
"2764","TRIDC3BG068590",0.664761014131271,1.48464924430945e-07,4.55434057059492e-08,"turquoise"
"2765","TRIDC1BG041440",0.191181231347074,0.204342290698411,0.0222375836668012,"grey"
"2766","TRIDC6BG056630",-0.732981524950708,8.67125929543299e-10,5.29794483992934e-10,"turquoise"
"2767","TRIDC5AG069420",0.729361832933129,1.19344041030879e-09,6.96867070301605e-10,"turquoise"
"2768","TRIDC2BG044070",0.640374740737236,6.496476569016e-07,1.69876178984173e-07,"turquoise"
"2769","TRIDC5AG064940",0.237605910576481,0.112186272994985,0.0127359753642931,"grey"
"2770","TRIDC1BG055530",0.761587959189836,5.47753802986226e-11,5.59323192115969e-11,"turquoise"
"2771","TRIDC5BG069250",0.659916786061848,2.01595936223963e-07,5.96244663818036e-08,"turquoise"
"2772","TRIDC1AG021390",0.805435560991375,2.78692690135838e-13,8.94800731720476e-13,"turquoise"
"2773","TRIDC2BG030350",0.777902349743114,9.10574615653848e-12,1.39653290919182e-11,"turquoise"
"2774","TRIDC3AG046090",0.741732271703653,3.90219696465707e-10,2.78003453540536e-10,"turquoise"
"2775","TRIDC4AG023710",0.610037520627424,3.33386408249335e-06,7.54270672787452e-07,"turquoise"
"2776","TRIDC5BG015340",0.25390857965618,0.0887138629457978,0.010235211989037,"grey"
"2777","TRIDC4AG032310",0.526133379807065,0.000125727389813524,2.16085534662118e-05,"blue"
"2778","TRIDC5AG070390",0.738066847358788,5.47742931888177e-10,3.63688708983647e-10,"turquoise"
"2779","TRIDC2AG044820",0.488535722080268,0.000460811976916094,7.31663934068817e-05,"turquoise"
"2780","TRIDC2BG024510",-0.700820356673376,1.21342160216035e-08,5.06540443098812e-09,"turquoise"
"2781","TRIDC3BG049310",0.77248009262061,1.68647102792163e-11,2.23181197984785e-11,"turquoise"
"2782","TRIDC3BG022250",0.693287869779283,2.12198260366303e-08,8.22314117277315e-09,"turquoise"
"2783","TRIDC1BG036340",0.636548303455825,8.07760789736584e-07,2.0686781019671e-07,"turquoise"
"2784","TRIDC7BG042090",-0.600383709318514,5.38494961471019e-06,1.16540840555815e-06,"turquoise"
"2785","TRIDC7AG077560",0.506451297932537,0.000253506139340613,4.17330276174747e-05,"turquoise"
"2786","TRIDC3AG026180",0.670604946965596,1.01732555943388e-07,3.25748460806574e-08,"turquoise"
"2787","TRIDC5BG062150",-0.0710448917948364,0.640744079590385,0.0639735028206367,"brown"
"2788","TRIDC4AG008250",0.737553320191198,5.74082097719079e-10,3.77884277050346e-10,"turquoise"
"2789","TRIDC1AG013260",0.746577508247646,2.46605661666483e-10,1.92298323194642e-10,"turquoise"
"2790","TRIDC7AG054810",-0.322311857139696,0.0284041509920506,0.00351712592108964,"blue"
"2791","TRIDC4AG055420",0.664351457202671,1.52393994065852e-07,4.65844026527553e-08,"yellow"
"2792","TRIDC5BG030190",0.685975664236423,3.5819944256337e-08,1.29769765962635e-08,"turquoise"
"2793","TRIDC6BG027770",-0.459503591144998,0.00112612078922647,0.000169013658963197,"brown"
"2794","TRIDC5AG058440",-0.202503243566717,0.178136795795868,0.0195480740511646,"grey"
"2795","TRIDC7BG004950",-0.215121781567661,0.151848364648612,0.0168312241734212,"grey"
"2796","TRIDC3BG084230",0.369591214931373,0.0109605084693891,0.00143499100987357,"turquoise"
"2797","TRIDC2BG007300",0.515923727091072,0.000181994200588268,3.06136405225453e-05,"grey"
"2798","TRIDC4BG017410",0.663778278854044,1.58055273428782e-07,4.8099822086809e-08,"turquoise"
"2799","TRIDC2BG070180",0.792661178728696,1.52131251404469e-12,3.32323722663844e-12,"turquoise"
"2800","TRIDC2AG031930",-0.688219796869879,3.05617609015512e-08,1.12621437276015e-08,"blue"
"2801","TRIDC1AG033060",0.654943286382539,2.74125850995985e-07,7.81994955619345e-08,"blue"
"2802","TRIDC6BG066590",0.466764612603535,0.000908020357463353,0.000138033933381169,"turquoise"
"2803","TRIDC1AG030140",-0.68796941258385,3.11105176694158e-08,1.1444159510561e-08,"turquoise"
"2804","TRIDC7AG052790",0.622044923480977,1.78812768422084e-06,4.27930020212552e-07,"turquoise"
"2805","TRIDC3BG006190",0.354519661757414,0.0150900322013773,0.0019434654534819,"green"
"2806","TRIDC5AG034030",-0.766287741691136,3.32617008622737e-11,3.7976719927578e-11,"brown"
"2807","TRIDC4BG046290",-0.614831619353137,2.60919342226449e-06,6.02716661663002e-07,"blue"
"2808","TRIDC1BG005150",0.40069423194833,0.00537803197478717,0.000732998835660513,"brown"
"2809","TRIDC7BG074300",0.734413131206808,7.62906940541652e-10,4.76774909241577e-10,"grey"
"2810","TRIDC5AG037540",-0.768077875277053,2.74037274228302e-11,3.22883333263296e-11,"turquoise"
"2811","TRIDC5AG039500",-0.184990594668314,0.219749927899293,0.023797931184193,"magenta"
"2812","TRIDC4BG060810",-0.250470605140358,0.0933186159738134,0.010721229421786,"brown"
"2813","TRIDC5BG075150",0.801068991413972,5.06287533446474e-13,1.41640726143478e-12,"turquoise"
"2814","TRIDC3AG006410",-0.559719156715994,3.36738999494964e-05,6.32362701031427e-06,"blue"
"2815","TRIDC2BG069780",0.564076240699729,2.80387715410777e-05,5.33026828411432e-06,"turquoise"
"2816","TRIDC2AG070590",-0.69119980466015,2.46878068127444e-08,9.35487835925837e-09,"purple"
"2817","TRIDC3AG070960",-0.680308054198124,5.3094468879067e-08,1.83680680815978e-08,"blue"
"2818","TRIDC4BG017270",0.579598187204974,1.42424816861222e-05,2.84371374570374e-06,"green"
"2819","TRIDC1AG020870",0.581164460711843,1.32716873931707e-05,2.66937758358824e-06,"turquoise"
"2820","TRIDC4BG027070",0.749297449164682,1.89551956299716e-10,1.56211523567875e-10,"turquoise"
"2821","TRIDC3BG068530",-0.60448452080623,4.40254800811508e-06,9.68798667941904e-07,"blue"
"2822","TRIDC5BG044910",-0.21642521422979,0.149303021825297,0.0165702083658164,"blue"
"2823","TRIDC2BG025810",0.735204119985093,7.10495170591074e-10,4.49302897369436e-10,"turquoise"
"2824","TRIDC5AG067100",0.1677139640602,0.266885677724006,0.0285056682874905,"grey"
"2825","TRIDC2BG008230",0.716880566905556,3.43046187537804e-09,1.72024872134808e-09,"turquoise"
"2826","TRIDC7BG049360",-0.761640861764384,5.44728780197451e-11,5.56828543657884e-11,"blue"
"2827","TRIDC4AG000390",0.740891996943629,4.22018828802481e-10,2.95379485888934e-10,"turquoise"
"2828","TRIDC4BG021360",0.665707797271625,1.39739707915073e-07,4.31574160756291e-08,"turquoise"
"2829","TRIDC3AG045180",0.601386914324631,5.12758330694185e-06,1.11348725161114e-06,"turquoise"
"2830","TRIDC1AG032120",0.715982782210438,3.69154771177827e-09,1.82628702259375e-09,"turquoise"
"2831","TRIDC3AG037230",0.832217645150134,4.57216286747137e-15,3.55658831860807e-14,"turquoise"
"2832","TRIDC1BG053800",0.602302784033156,4.90254387066045e-06,1.06874211786834e-06,"turquoise"
"2833","TRIDC5BG077490",-0.473051901022693,0.000750348272397838,0.000115385144195264,"brown"
"2834","TRIDC2AG067490",0.182521565672521,0.226111237355798,0.0244315262274255,"grey"
"2835","TRIDC6AG005120",0.733696226044131,8.13529366960552e-10,5.0282781708347e-10,"turquoise"
"2836","TRIDC7AG056770",-0.758836327011885,7.28876337191913e-11,7.05138742041467e-11,"blue"
"2837","TRIDC5AG010700",-0.507352298117369,0.000245755523241633,4.05128597324397e-05,"brown"
"2838","TRIDC4BG043800",-0.562023197411585,3.05771130863862e-05,5.77153329225239e-06,"brown"
"2839","TRIDC1BG042370",-0.375140050781787,0.00970408710063446,0.00128012985261401,"blue"
"2840","TRIDC3BG071800",0.0450112463603472,0.767720371859819,0.0754155886169034,"magenta"
"2841","TRIDC2AG069420",-0.684512570759413,3.96902997601394e-08,1.42016888381216e-08,"blue"
"2842","TRIDC5AG062700",0.806183426901992,2.51141105245867e-13,8.17311270450907e-13,"turquoise"
"2843","TRIDC1AG032590",-0.75617491751646,9.56684456481188e-11,8.91282319127118e-11,"blue"
"2844","TRIDC4BG040470",0.690053049440848,2.68107515546649e-08,1.00282572235237e-08,"turquoise"
"2845","TRIDC6BG029040",0.60565962954589,4.15310642895198e-06,9.19614501878686e-07,"turquoise"
"2846","TRIDC5AG056010",0.769017661433339,2.47328840552859e-11,2.98672613541815e-11,"turquoise"
"2847","TRIDC6BG069440",0.661765464937892,1.79522045964639e-07,5.3895529447545e-08,"turquoise"
"2848","TRIDC3AG038710",-0.744385904738818,3.03962183359196e-10,2.28638552004403e-10,"turquoise"
"2849","TRIDC1AG052210",0.753914556789719,1.20133226097443e-10,1.07022693152623e-10,"turquoise"
"2850","TRIDC7BG022390",-0.3614169715338,0.0130615157935212,0.0016954468728828,"blue"
"2851","TRIDC1BG011410",-0.483460730501632,0.000542207719481185,8.5171464294622e-05,"blue"
"2852","TRIDC4BG003470",-0.53262906555167,9.86609603999601e-05,1.7219610530955e-05,"blue"
"2853","TRIDC1BG036260",-0.760831241658762,5.92796380738235e-11,5.92048181228319e-11,"turquoise"
"2854","TRIDC1BG029150",0.567527979705856,2.42004760998614e-05,4.64675783390014e-06,"yellow"
"2855","TRIDC1BG055960",0.37561272777687,0.00960297570024523,0.0012673157734482,"yellow"
"2856","TRIDC7AG069220",-0.431747979447717,0.00244699833368597,0.000349703604881113,"grey"
"2857","TRIDC3AG074450",0.517866160890022,0.000169802519415333,2.86889454714776e-05,"turquoise"
"2858","TRIDC4BG035600",-0.390118115303926,0.00690758746885363,0.000928507521709772,"blue"
"2859","TRIDC7BG031720",-0.480631504147372,0.00059294720596421,9.24586808693065e-05,"blue"
"2860","TRIDC4BG025320",-0.610935208281712,3.18546687781162e-06,7.23261885728103e-07,"blue"
"2861","TRIDC4AG003300",0.725427413698678,1.67721154658072e-09,9.36029224593397e-10,"turquoise"
"2862","TRIDC4BG012640",0.150446471090855,0.320179336180694,0.033764428712495,"grey"
"2863","TRIDC4BG030740",0.60523981499788,4.24068823412217e-06,9.37055827508708e-07,"turquoise"
"2864","TRIDC4BG026030",0.529772394851039,0.000109837242327927,1.90348250866456e-05,"yellow"
"2865","TRIDC1AG003150",0.353678287891375,0.0153547125907691,0.00197414489361831,"grey"
"2866","TRIDC7AG050620",-0.757466112828904,8.38867408375568e-11,7.93887900321667e-11,"blue"
"2867","TRIDC3AG022780",0.730681413033571,1.0630169728999e-09,6.30164139614593e-10,"turquoise"
"2868","TRIDC4BG051090",-0.479349948072775,0.000617291786198244,9.59732105327486e-05,"brown"
"2869","TRIDC4BG040340",-0.776971709301014,1.01367919138258e-11,1.50602326558839e-11,"turquoise"
"2870","TRIDC3AG022930",0.70304768645162,1.02450528044414e-08,4.40358169846613e-09,"turquoise"
"2871","TRIDC5AG025360",0.718336548408005,3.04353306119821e-09,1.55473817849032e-09,"turquoise"
"2872","TRIDC5AG013000",-0.666778138272057,1.30451201111503e-07,4.05768909656033e-08,"turquoise"
"2873","TRIDC4AG044200",-0.745017358907249,2.86264205012528e-10,2.17773654665735e-10,"blue"
"2874","TRIDC2BG067700",0.287854224465249,0.0520793188873984,0.00622240461925418,"turquoise"
"2875","TRIDC5BG018070",0.72683501970646,1.48616331560747e-09,8.45390887957512e-10,"turquoise"
"2876","TRIDC6AG061530",-0.336031276976119,0.0218734486106914,0.00275083013392201,"turquoise"
"2877","TRIDC5BG040790",0.669403846360522,1.10041141745336e-07,3.49092700271401e-08,"turquoise"
"2878","TRIDC2AG022590",0.287500652127138,0.0523857909475478,0.00625589688670796,"turquoise"
"2879","TRIDC6BG031920",0.418019173343873,0.00350078989252369,0.000489267274931793,"blue"
"2880","TRIDC4AG009320",0.723012608567302,2.0596453742845e-09,1.10960014886759e-09,"turquoise"
"2881","TRIDC6AG008430",0.688285658865776,3.04189221930888e-08,1.12242756104651e-08,"turquoise"
"2882","TRIDC4AG013540",-0.699540231863096,1.33626272145305e-08,5.51442115044109e-09,"turquoise"
"2883","TRIDC5BG061240",0.545399985613005,6.02302792400264e-05,1.08711149855739e-05,"turquoise"
"2884","TRIDC5AG018730",0.571259437482988,2.05952794479121e-05,4.0027168574512e-06,"yellow"
"2885","TRIDC3BG035660",0.708270899057584,6.83840727068215e-09,3.11567883732387e-09,"turquoise"
"2886","TRIDC5AG034840",0.61000338304533,3.33963101323327e-06,7.55396790030156e-07,"turquoise"
"2887","TRIDC4AG021740",0.614059957658787,2.71505529586243e-06,6.24606897199895e-07,"turquoise"
"2888","TRIDC3BG027730",0.675993695597272,7.11500222556851e-08,2.38485164230052e-08,"turquoise"
"2889","TRIDC3AG050130",0.79325396035216,1.41062743715707e-12,3.11100842358321e-12,"turquoise"
"2890","TRIDC7AG038030",0.758472866527532,7.566459023549e-11,7.25402687326197e-11,"turquoise"
"2891","TRIDC3AG004810",-0.740903856231678,4.21553541150552e-10,2.95269820086799e-10,"blue"
"2892","TRIDC1AG027960",0.695182340552213,1.84724159725991e-08,7.26605040003004e-09,"turquoise"
"2893","TRIDC2AG042790",0.761789152190872,5.36333182713460e-11,5.48832819193025e-11,"turquoise"
"2894","TRIDC2BG037620",-0.4800366391481,0.000604138841729008,9.40199285291888e-05,"blue"
"2895","TRIDC7AG077360",0.743502561224438,3.30454110320712e-10,2.44339622620876e-10,"turquoise"
"2896","TRIDC3AG016700",-0.378800461977485,0.00894424191137021,0.00118660134367603,"blue"
"2897","TRIDC3BG064640",-0.489419643370959,0.000447809376323836,7.12082295655314e-05,"blue"
"2898","TRIDC6BG043360",-0.197649242407541,0.189062730283178,0.0206759048899634,"black"
"2899","TRIDC4BG017330",0.726342422274997,1.55056802972067e-09,8.74433641741312e-10,"turquoise"
"2900","TRIDC4AG047860",0.760087025082608,6.40486221678903e-11,6.31113657505509e-11,"turquoise"
"2901","TRIDC2BG016240",0.618021027187251,2.21075161061097e-06,5.18819457900389e-07,"turquoise"
"2902","TRIDC4BG020900",-0.197393395463157,0.18965140706852,0.0207379122798507,"grey"
"2903","TRIDC5BG015930",-0.789678970504057,2.21470126843387e-12,4.48941933550043e-12,"turquoise"
"2904","TRIDC1AG050190",0.841730340005028,8.51930341496303e-16,9.2627177523971e-15,"turquoise"
"2905","TRIDC2AG031170",0.723661902169097,1.94947478096557e-09,1.05799185927672e-09,"turquoise"
"2906","TRIDC3AG010280",-0.262205332550891,0.0783215621423229,0.00911203242035462,"blue"
"2907","TRIDC5AG010230",0.570393680461679,2.13850267159117e-05,4.14358000308076e-06,"turquoise"
"2908","TRIDC3AG004080",0.3949345534356,0.00617007896181392,0.000834413447697236,"turquoise"
"2909","TRIDC7BG016610",0.76362651164784,4.4193731525123e-11,4.73506811808728e-11,"turquoise"
"2910","TRIDC4AG004380",0.537008869539211,8.35131549455948e-05,1.4750715000276e-05,"turquoise"
"2911","TRIDC4BG037190",0.67926143083356,5.70324842362702e-08,1.95584801124988e-08,"turquoise"
"2912","TRIDC6AG001220",-0.630263925617061,1.1465302480956e-06,2.85302902353354e-07,"blue"
"2913","TRIDC5AG004210",-0.473259617096356,0.000745582933365858,0.000114726107166758,"blue"
"2914","TRIDC5BG063020",0.59385467802599,7.37170032936584e-06,1.55356288137608e-06,"turquoise"
"2915","TRIDC5BG021840",-0.668432615633885,1.17216761979571e-07,3.69285236222875e-08,"blue"
"2916","TRIDC4BG046150",0.76964857861587,2.30798963269242e-11,2.85674434723964e-11,"turquoise"
"2917","TRIDC1AG025960",0.701677114288599,1.13719632136702e-08,4.81442054773244e-09,"turquoise"
"2918","TRIDC7BG004250",-0.71433223357643,4.22080481216953e-09,2.0458092486155e-09,"blue"
"2919","TRIDC2AG016340",-0.706473652945169,7.86822989479889e-09,3.50967386026681e-09,"blue"
"2920","TRIDC7AG025860",0.590344211067799,8.69899237528178e-06,1.80996702313365e-06,"yellow"
