"MM.pink"	"MM.green"	"MM.blue"	"MM.red"	"MM.turquoise"	"MM.yellow"	"MM.brown"	"MM.black"	"MM.grey"
"TRIDC5BG060820"	-0.195186311110563	-0.214508518923799	-0.113978780235688	-0.0863105277239086	0.87952400170902	-0.214586881063528	-0.268458300209559	-0.2373795373303	-0.142633338078242
"TRIDC2AG021770"	0.186839857834243	0.244552103847661	0.883381086458298	0.387401959241768	-0.127565186929202	-0.2424788503657	-0.752406220442539	-0.404480472071707	-0.0219407997891536
"TRIDC1AG036910"	-0.0229098391373824	-0.0390548031298501	0.162772288641898	-0.129859802400883	-0.385549140134243	0.0431624261981283	0.240400873669707	0.0507565794791185	0.731569371669702
"TRIDC2BG019420"	0.0314611438721673	-0.115911839325436	0.329424204783378	-0.0654315111744768	0.0179425152223101	-0.0737562868324303	-0.231957195811036	-0.170863086535662	0.0718455253496428
"TRIDC6BG004590"	-0.237872948439747	-0.314602495949149	-0.26213516385174	-0.189100841206477	0.908610284360489	-0.143748725160953	-0.121852803664768	-0.226230712530168	-0.0734924799778397
"TRIDC7AG062660"	-0.146734543945434	-0.0225955491563827	-0.257066156837923	-0.0327467521826311	0.239250799329853	0.0031981157038412	0.0321484897150866	0.111818363735267	-0.260676951576004
"TRIDC1AG061010"	-0.114556541224052	-0.129247906998029	-0.433739355998114	-0.234056813905993	-0.364422408428303	0.122180916406986	0.614823014736532	0.840078169551907	0.166509393628309
"TRIDC3BG018710"	-0.196482864153669	-0.20233790178187	-0.108121007358927	-0.162294684528888	0.802483444041631	-0.260630166955625	-0.200446209357731	-0.204247131183309	-0.0314716513512601
"TRIDC5BG037440"	0.187220130156739	0.268439613944325	0.717450790773208	0.372312537246199	-0.361143953754057	-0.225245361402007	-0.629139580455606	-0.284856127368738	-0.259581060158192
"TRIDC3AG004170"	-0.306165900567987	-0.370694103992386	-0.678112550023949	-0.390997692992756	0.395189005155942	0.129344060468889	0.478868687112902	0.2772350649344	-0.050091743729673
"TRIDC3BG056060"	0.584292364021714	0.218103358001625	0.672689113554285	0.466906218438033	-0.327763788847138	-0.15499408645255	-0.538847708551581	-0.269800321563863	-0.174673379420345
"TRIDC4AG016220"	0.587037158027291	-0.0843974492729501	0.0195593178018642	0.0501322602884645	0.389010037187188	0.0601932430302678	-0.174847402331233	-0.154660661768795	-0.0429979905876307
"TRIDC2AG038770"	-0.142707127397108	-0.128913268879699	0.278955222065244	-0.00760934660743924	0.761879322298211	-0.194649915078992	-0.539408005285138	-0.400352748745532	0.0623439923719409
"TRIDC4AG017210"	0.961140793891281	0.376153106883012	0.309142276257803	0.322910459039728	-0.214768011199548	0.0512255935920556	-0.271350970869452	-0.0582666698894972	-0.183463462659623
"TRIDC3BG024340"	0.411444962823746	0.232736274535466	0.621045845862791	0.300504230698373	-0.421051992788677	-0.0185186624856835	-0.303043222036133	-0.0507596698344095	0.222963562055641
"TRIDC1BG049880"	-0.441163183313739	-0.490738301336829	-0.826814821220625	-0.553659115045748	0.215977911324704	0.332965149625331	0.822129831195505	0.458588778833833	0.305853456240634
"TRIDC2BG056050"	-0.257400782175331	-0.265695034533408	-0.642029073824394	-0.363312279872083	-0.411627663850078	0.430432645103622	0.88984418607066	0.625915826456782	0.232209816957842
"TRIDC2BG055090"	-0.241916993964273	-0.319297192047433	-0.360705245275448	-0.251845435500253	0.980129399773664	-0.121273496197065	-0.125577722575506	-0.251007712503078	-0.178888263533302
"TRIDC2AG047820"	0.0471588767031117	0.450816461655825	0.463709428973692	0.36417644920317	0.0810734751578689	-0.24417260331642	-0.586816459927098	-0.259135629242565	-0.434514765186672
"TRIDC5AG061810"	-0.262903939326626	-0.343377617061477	-0.29696458261409	-0.262530610352676	0.735635027463758	-0.177140706622748	0.0171041845081523	-0.249219737714974	-0.0206847236167934
"TRIDC2BG019250"	-0.227554491454087	-0.297480417260391	-0.333804344904878	-0.246812204351798	0.95201967749762	-0.138160235922555	-0.156998227921402	-0.248563147889894	-0.210303561474732
"TRIDC2AG057950"	-0.249214475335881	-0.332363984635625	-0.418495393820306	-0.262074433278471	0.960203346337867	-0.00439932708825006	-0.0449696561250328	-0.171305032962207	-0.163579700687255
"TRIDC2AG029170"	0.165097737026401	-0.283212123946417	-0.157877671998951	-0.068677130373664	-0.4208603208435	0.27125148641364	0.458855325821046	0.191471933927893	0.264783409648281
"TRIDC5BG052410"	0.0702140116801681	-0.308672418319514	-0.389887374608761	-0.211341635717513	0.162734712367026	-0.0855912396035093	0.31821814516295	-0.0877964991802836	-0.0429358843515909
"TRIDC7AG016630"	-0.200103534985723	-0.309909416625858	-0.280032608164403	-0.194970395932735	0.962175607565225	-0.112824538326697	-0.153751143834777	-0.260041653129267	-0.166916158542454
"TRIDC1BG053050"	0.14716559190633	0.0505855429653727	0.646678765512355	0.376000132414479	0.139677151931702	-0.209976751397655	-0.627833900221306	-0.396162649043122	-0.12861490569481
"TRIDC3BG065140"	-0.253957866144506	-0.339444430933589	-0.402745989933036	-0.271929192394877	0.96983106779448	-0.120961486750737	-0.0568558069248174	-0.207869386161876	-0.16182688150702
"TRIDC6BG055440"	0.116066364502657	0.0696236728893377	0.584726546172603	0.485116599983602	-0.198424538331535	-0.093658463372216	-0.382353741479255	-0.202777825881433	0.095878327797744
"TRIDC5AG045050"	-0.267967686797258	-0.341939588833633	-0.441904253743409	-0.292944720781393	0.931382404291971	-0.0881526912605602	-0.0121573595430627	-0.154076014038106	-0.1627404393633
"TRIDC5BG083460"	-0.377380414920863	-0.454134881109184	-0.607973252302431	-0.46035619043028	0.628922536239432	0.215349701358355	0.409539840713501	0.151433429266052	0.289592283411485
"TRIDC5AG039110"	-0.336190827083368	-0.400596878027366	-0.72030325437944	-0.430634949136446	0.193061670818902	-0.0520929529853101	0.75682887369524	0.383344818637674	0.122193677480613
"TRIDC1BG034060"	0.436792788228038	0.276493881745405	0.367906649814548	0.782013797369503	-0.310673955222845	-0.0897466115242776	-0.260996543820157	-0.0492618643980054	-0.278217719527432
"TRIDC4AG051530"	-0.339232117613237	-0.392367040460711	-0.531364886324285	-0.374108826396838	0.74283506880291	-0.0458351145769667	0.26829468217046	0.0712867550642161	0.0970210774967286
"TRIDC2BG023970"	-0.22810713304281	-0.277659753554757	-0.338710719564777	-0.241711739157273	0.873009741928982	-0.124938529278471	-0.16358057132356	-0.244276808981769	-0.241566920447859
"TRIDC7AG008640"	0.10760455500206	0.0040573916651646	0.351626580875073	0.114623070514586	-0.14480516072491	0.0611719763391236	-0.177478436110641	-0.0376858125379164	0.0420640279574227
"TRIDC4AG020610"	0.168118211485558	0.125337689807474	0.755225403693511	0.227490792238158	-0.373598392257185	-0.094589203699226	-0.371433756974243	-0.0578181324904739	0.515450448639262
"TRIDC5BG021750"	-0.196681962916226	-0.247223579224534	-0.177757496818487	-0.149899665331339	0.934857659948502	-0.126153899709514	-0.205741424224855	-0.230023226717322	-0.0978347935114434
"TRIDC2AG016190"	-0.388915614406688	-0.36136464179557	-0.629888752612301	-0.395108821601727	0.48067947246243	0.0338077708137604	0.486146273795427	0.276128428215448	0.084532362087605
"TRIDC2AG067270"	-0.205466452189433	-0.272817576069792	-0.168644565692149	-0.192158171007186	0.947221687414165	-0.158229737248674	-0.2480839043872	-0.297556857828801	-0.0920114662284552
"TRIDC1AG026850"	-0.277523506145365	-0.360489345784154	-0.427380147099433	-0.29388510729994	0.960093209132466	-0.0577230723602815	-0.0321899839475928	-0.179906208405775	-0.163908869529324
"TRIDC1AG023740"	-0.119634308014223	-0.183683182068509	0.00760817720751681	-0.0386451872616926	0.798227194885915	-0.140546505440442	-0.289607881864049	-0.290239447591503	-0.0388577523333599
"TRIDC2AG019740"	-0.219698800617911	-0.293906642226876	-0.324338800387165	-0.226226210106823	0.918549222938516	-0.106832718005593	-0.124008398671112	-0.228774051301067	-0.179134511883094
"TRIDC2BG018370"	-0.0463015121124412	-0.0783370148746159	-0.107195852571958	-0.075788772160827	-0.13014458845859	0.00867781548548118	0.156209608559639	-0.0513057282598841	0.111257004487144
"TRIDC3AG037600"	-0.17048756637142	-0.10943581281396	-0.216802913808406	-0.0583746368293225	0.887237866346249	-0.137884131043246	-0.21014088767572	-0.184654755442258	-0.224772680773943
"TRIDC5AG042000"	0.0460606720325238	0.0398697083966904	-0.117488782568663	0.00795774219253872	-0.478633485206439	0.164893605997465	0.403521764060624	0.698255654340268	0.251708170775841
"TRIDC1BG070050"	-0.169937441030317	-0.102678694961791	-0.213589232987536	-0.123863666575682	0.762569894971514	-0.140311821445131	-0.212830990883187	-0.221603788959028	-0.241077326896031
"TRIDC7AG029350"	0.375314081296228	0.587531966311556	0.850607921211156	0.485040135573622	-0.476408566457863	-0.164452288533796	-0.618877274837099	-0.156853980589501	-0.0659464996993137
"TRIDC4BG018330"	-0.176761808760937	-0.252780641011746	-0.243379271487798	-0.175426100943828	0.886920604190443	-0.0952071698633693	-0.151454264769023	-0.239304334857794	-0.166311579342001
"TRIDC1AG006370"	0.0616659161528175	-0.255448352098793	-0.0768226693909054	-0.0853337665287078	0.87197425539992	-0.114771954566115	-0.313761368745325	-0.334575911924846	-0.174397560668428
"TRIDC7BG050980"	-0.281751288959161	-0.373276704220971	-0.461282722339089	-0.306672383026046	0.937240771671121	-0.110867002159847	0.0187317466747429	-0.23599338355895	-0.151090479041848
"TRIDC6AG050310"	-0.121479204102754	0.105770497920619	0.279560026173267	0.0868655470903883	0.630605009083676	-0.275855279428634	-0.624315038894639	-0.429125338429753	-0.207367567303615
"TRIDC5AG063540"	-0.235605780141535	-0.319163522241912	-0.357538878869811	-0.239254508570161	0.97521971852068	-0.110669092641371	-0.119257720545678	-0.233781794659917	-0.185018614574042
"TRIDC1AG028830"	-0.121970598778232	-0.0834127353738741	0.0865289364984612	-0.107841465575526	0.320981425352427	-0.162415185876444	-0.224604163766595	0.0612888798869094	0.0142832222930625
"TRIDC5BG081750"	-0.0700434567612879	-0.0895641648508361	-0.344609231478081	-0.100932472876186	-0.0644351151860036	0.235364440532169	0.425991785423447	0.596817515531774	0.0781784434373389
"TRIDC4BG062040"	-0.112896991887028	-0.0289720523374374	-0.241218534132593	-0.168545926353821	-0.749065948131414	0.222002042684735	0.657181947938686	0.565975911275018	0.315844377574002
"TRIDC4AG032800"	-0.131648804761766	-0.321177797075857	-0.0780439809068873	-0.136444326613696	0.476605407795314	-0.0782850232189746	-0.115393758455781	-0.216131179293943	-0.0624802325725458
"TRIDC1AG024840"	0.262312259207818	0.288075030805664	0.776195126184779	0.385806955412508	-0.176952005305676	-0.156568929029826	-0.593791333433087	-0.230863868619574	-0.0660705609825326
"TRIDC7AG026630"	-0.150251029157275	-0.106871158264439	-0.417699087261798	-0.238210832542331	-0.168119029872146	0.0571585475347732	0.504394085413331	0.914010380404666	0.147410341873129
"TRIDC1BG060150"	-0.194155620063125	-0.111621643061956	-0.452566595568538	-0.174862597810339	-0.598259162552553	0.399068428184759	0.742169490747204	0.584835063356374	0.154167258004072
"TRIDC2BG078950"	-0.15881621492436	-0.0605659791089089	-0.342547849730879	-0.16638172084076	0.314656194857921	0.115362843938553	0.144904628970359	-0.0597142097343187	-0.0643131104213685
"TRIDC2AG047550"	0.0358855665945567	0.365465438076739	0.432598465497662	0.225893406564066	0.0540484665749894	0.203591823032217	-0.57106244206936	-0.238320671449961	-0.191595723852455
"TRIDC2AG076760"	0.482067300758457	0.472871200586072	0.590647538538275	0.487853629571822	-0.612612291500668	0.0359013350647775	-0.277162568958279	0.00256340043309079	0.120336405110671
"TRIDC2AG025160"	0.857014611934306	0.491996571478697	0.50717450955799	0.491544749770051	-0.425027476727127	0.29469673611827	-0.345827633299497	0.037684978645356	-0.058195620804009
"TRIDC1AG019630"	-0.181799568772924	-0.219945832859633	-0.0417500832259862	-0.106479858310176	0.937711034568808	-0.175801807374662	-0.3450764923981	-0.355229664230395	-0.05601186398581
"TRIDC5AG004890"	-0.280734119078082	-0.33073559171472	-0.403474933577442	-0.305559938884926	0.9224174776841	-0.119556859778355	-0.022880891979311	-0.160435319157078	-0.152906113709938
"TRIDC2AG071800"	-0.196736978630048	-0.29580175354821	-0.249812925546329	-0.175967416761917	0.925336916873127	-0.113560264385074	-0.132913402403386	-0.236731599416799	-0.0989211332092855
"TRIDC7BG064840"	-0.257535221595714	-0.341320924333868	-0.364981831725587	-0.285157266360673	0.926476245112354	-0.135945766200868	-0.0785168236394247	-0.241662377001748	-0.169312569037959
"TRIDC5BG077050"	-0.185737331189049	-0.0156927002358495	-0.324673038491937	-0.200638322974717	-0.442691467594892	-0.093780788910016	0.612638379352902	0.263126826793022	0.0921829502991109
"TRIDC2AG006570"	-0.174675581345647	0.00558276821586231	0.122474348000544	0.0501522037228659	0.688079504499091	-0.156489355777523	-0.407084069572225	-0.318978745312733	0.243407770853208
"TRIDC7BG024560"	0.0496095607406474	0.0541165281578961	0.156774257901191	0.0634559300455033	-0.736983739666288	-0.00376470338630831	0.326149846313328	0.262369635701722	0.074244823030504
"TRIDC5AG072970"	0.368566576829538	0.908840801779558	0.573832871306436	0.601404668638962	-0.373076112311095	-0.0851116176504767	-0.494138363710157	-0.0966951503492092	-0.339114631067217
"TRIDC3AG005070"	0.468041853298094	0.519553840839078	0.311555670731177	0.189318015367797	-0.371204085220321	0.695811152000485	-0.14075164251792	0.200654940802507	0.269579744036177
"TRIDC2AG051100"	-0.169753459196814	-0.210918282155957	-0.274452326606275	-0.197660057210895	0.770358553242504	-0.102525829526901	-0.150688927947342	-0.21238451108833	-0.233862122338581
"TRIDC4BG018180"	-0.249482439553582	-0.254734615702574	-0.588331264223412	-0.348671680309558	-0.498362329090881	0.0563907455443734	0.903011793693818	0.402040871231864	0.19585899963985
"TRIDC5AG040380"	-0.177466430822987	-0.148614706797071	0.129094355082015	-0.0570239082569508	0.829203076084488	-0.218444643794821	-0.481749956555841	-0.308223169273388	-0.0100211019342935
"TRIDC6BG054090"	-0.243486856422471	-0.319936679828572	-0.395403379306818	-0.248288744632815	0.951927903512673	-0.130461823739467	-0.0968812113989404	-0.220067509948211	-0.202848954736386
"TRIDC6BG001490"	-0.224480365333598	-0.30469693026354	-0.324882676419651	-0.223054183820496	0.973306188141853	-0.104580041446426	-0.142242235798914	-0.254923023274751	-0.176256342629317
"TRIDC3BG076440"	-0.130278709621836	-0.163723775359179	-0.135143568905308	-0.0954828157139217	0.682943851891075	-0.0884994286490785	-0.150357663275159	-0.201959768549893	-0.113588809829038
"TRIDC5AG063340"	-0.198621487011818	-0.281712227677925	-0.221495364749486	-0.173613553977211	0.982455998080707	-0.137282320020076	-0.21920008165707	-0.292628723019714	-0.154123342358798
"TRIDC3AG009690"	-0.229121071244997	-0.300829561153369	-0.348594315782175	-0.250402631531109	0.950738050961674	-0.125537870930946	-0.136148538817496	-0.246818451604752	-0.203955045057116
"TRIDC1AG011960"	0.44616647052622	0.364454523046733	0.941825334822489	0.427906998863649	-0.411884595743514	-0.156463069946155	-0.6680418368089	-0.296005207132953	0.200685467031779
"TRIDC1AG051890"	-0.230961893832528	-0.30389263683646	-0.195198240008128	-0.150494123565046	0.982444396971658	-0.166488773866068	-0.239150989641907	-0.301774825488684	-0.137933076067502
"TRIDC2BG043070"	-0.37246929518761	-0.281370642871139	-0.426356204382791	-0.323052880176379	0.652387201872913	-0.1062845267455	0.140823798178473	0.0416994599032445	-0.0722131583321817
"TRIDC5AG018860"	-0.143424226366218	0.00556605135288934	-0.235376906581106	-0.15454642564351	0.622260540691783	-0.102030608640093	-0.157206622368261	-0.163489357426106	-0.247940965440047
"TRIDC7AG050650"	-0.224896660014636	-0.183752186963984	-0.588607760607205	-0.261953045663864	0.297200475949445	0.291529523241798	0.410978950115428	0.0679001414823368	-0.0527743401437292
"TRIDC1AG050990"	-0.137453341069366	-0.187711482081669	0.0681816030390754	-0.0560891576433584	0.870849728602888	-0.198385671229244	-0.430356976307706	-0.373069608408081	-0.12864792506568
"TRIDC3AG047270"	0.0401726504667047	-0.00672525492254286	-0.310496658222207	-0.160303778415551	-0.671138690596089	0.209176671878989	0.678025326920567	0.399676241301838	0.40273263898666
"TRIDC6AG044110"	0.0432505413279901	0.234265128107104	-0.0419981648325486	-0.0639306071908762	0.546034170850704	-0.117096296211853	-0.321832663345024	-0.184081556087277	-0.234965208930626
"TRIDC5BG010380"	-0.330741058846259	-0.421833194482695	-0.573912810980077	-0.368812510793345	0.638371819006045	0.425411551860146	0.336645474415062	0.178075596874674	0.171993282632666
"TRIDC6BG005360"	-0.225497512266014	-0.300902191999938	-0.286794542020345	-0.220871494790646	0.983584970081303	-0.136503158307384	-0.178246816351582	-0.275803961541711	-0.143567369516397
"TRIDC5AG063980"	-0.198184547122186	-0.255546849485532	-0.278697052961964	-0.19710088460663	0.808475197897859	-0.0935902652597859	-0.0940227974901804	-0.174039384208511	-0.151249658956403
"TRIDC7AG074760"	-0.0090954730253342	-0.208372596972678	0.175050885297503	-0.141757892869104	0.451508779857541	-0.100798296145528	-0.287156758804205	-0.25343975285954	0.230557500541902
"TRIDC1AG037130"	0.20212765483985	0.218600329375607	0.593791816581684	0.302431013992172	0.16469666089015	-0.264462009923323	-0.680353666174091	-0.340040838143366	-0.245361388971914
"TRIDC5AG035700"	0.108102321837081	0.867541928169325	0.39825517412423	0.444255761844427	-0.346151404252678	-0.0748225408916139	-0.341821085966651	0.110316491123712	-0.194527528615905
"TRIDC5BG063400"	-0.224844529156089	-0.263198745071134	-0.536589159547617	-0.323590786807642	-0.378983981493063	-0.00801503573295936	0.817052643721316	0.176458294760752	0.143346744282446
"TRIDC2AG037110"	-0.204187855470596	-0.293342718522318	-0.192366486392359	-0.180686895066575	0.969804086792024	-0.157851545043458	-0.223592454264085	-0.303245286434685	-0.101032660107168
"TRIDC3AG040920"	-0.415801287213333	-0.447680912968283	-0.424763000762712	-0.419672074564238	0.00143526905214816	-0.0587568555937382	0.617702779479696	0.242039430940378	0.346252430663697
"TRIDC2AG063840"	-0.211479829077394	-0.289235452534893	-0.288639580963534	-0.212901839108932	0.96447123597493	-0.114194667170349	-0.154760015278715	-0.258642862074655	-0.154770724158735
"TRIDC7AG059540"	-0.0911107196779918	-0.0957194897444496	-0.0170948143062461	0.265113225455288	0.368172497566131	-0.0613008587570291	-0.151359724642267	-0.125212893258127	-0.0473323732222958
"TRIDC3BG061950"	0.282283050459619	0.280975122276916	0.888192748213839	0.502979217620547	-0.44816452064551	-0.13000004873438	-0.572604691845669	-0.246273190238588	0.118162902739217
"TRIDC7BG006260"	-0.344839343499391	-0.462232253364241	-0.462626873147276	-0.421802771433022	0.509545636383406	0.06257570645822	0.322409107558151	-0.0073503233032089	0.264790977243466
"TRIDC7BG005500"	-0.218051664158472	-0.302639003562455	-0.317582280046231	-0.216533643421041	0.970351389040092	-0.123813704935181	-0.144110158838278	-0.256749261813323	-0.167184118828086
"TRIDC3AG037310"	-0.181540347985031	-0.334584229379631	-0.175557387636202	-0.292044698335435	0.56326460067554	0.170944296756381	-0.0290341315616104	-0.170154797806292	0.232338147915502
"TRIDC3BG022020"	0.521214870348634	-0.0177560342292012	0.691437823949975	0.294353946615472	-0.256536002799894	-0.0644062842879581	-0.445657304193903	-0.274739676154443	0.0700768457372203
"TRIDC5BG075090"	-0.170838359652308	-0.25506973398241	-0.0416175053899995	-0.115121475089301	0.762302164865549	-0.0682570302504901	-0.189117301561808	-0.221417731484368	0.0261809295859127
"TRIDC7AG046940"	-0.0996267716366155	0.17512793964112	0.0941900181178998	0.160554137979178	0.245037023715555	-0.137445112343519	-0.188365584631146	0.0684352260374912	-0.217538743897495
"TRIDC3BG029410"	0.931235186188408	0.339077855297281	0.597742435492781	0.385537274869582	-0.309620039281475	-0.0409151671147241	-0.435084028620218	-0.15858133567342	-0.0631115110133375
"TRIDC1BG021340"	-0.279328186776846	-0.264014098254746	-0.265501724182673	-0.216133236825784	0.864487056670396	-0.100416280152436	-0.109011982916276	-0.225123043826001	-0.12157815345958
"TRIDC7AG019820"	0.0948569796468115	0.100942114859386	-0.0594949462104185	-0.00122521028830268	-0.210133184273844	0.953914011275217	0.125819850852067	0.163639141574525	0.265627116903593
"TRIDC5AG043680"	-0.0071211567693348	0.297354811306167	0.320487446882963	0.0781420170138805	-0.0585541738524386	-0.0851883388426878	-0.305376266897376	-0.106591004555632	0.310920252417285
"TRIDC7AG017780"	-0.132106210058418	0.130805074107691	0.0501355938853819	-0.00477989924382664	0.701220826299083	-0.299100567591584	-0.464375094538958	-0.311739065840723	-0.368676214313451
"TRIDC4BG044270"	0.406809720216401	0.697410592246544	0.632085551484275	0.553039099343833	-0.404215060862933	-0.139039040661004	-0.550602899235135	-0.158869012422933	-0.435595618047464
"TRIDC2AG067560"	-0.230705307116156	-0.32470027443704	-0.347773815594706	-0.229863521476428	0.968467680710897	-0.115935095660938	-0.113596746530905	-0.238762321208934	-0.156894876722007
"TRIDC4AG054360"	-0.240407798308855	-0.260311179743693	-0.194442909875854	-0.206796381755213	0.869382672816591	-0.106714520031505	-0.24399493223963	-0.257481017312754	0.014123954316542
"TRIDC5AG065330"	-0.234568487066552	-0.315071499659748	-0.356747226640575	-0.239856417541798	0.981042010592067	-0.119540183002677	-0.118820439356064	-0.237310783100022	-0.18012013718616
"TRIDC7BG015280"	0.197490967718391	0.415771616414222	0.91689211449033	0.415032274299613	-0.214711171788335	-0.199718889320607	-0.734446143113544	-0.338665639942868	0.241206356134452
"TRIDC3BG007860"	0.253402512303554	0.560926772779981	0.42501246169247	0.381833891925617	-0.327744680136661	0.453307755348108	-0.357318983072572	0.0414795684980643	-0.120127384255389
"TRIDC3BG060720"	0.553306602662371	0.242203868225228	0.540705045215424	0.407618780335912	-0.298199360548499	-0.0643564935321989	-0.377561664897813	-0.15766339899299	-0.0597641924067129
"TRIDC4AG057170"	-0.369664172085249	-0.446868866377551	-0.714689440937101	-0.456975637282508	0.606173563968745	-0.0238437579936251	0.490605217037293	0.135932619436038	0.00992030504418506
"TRIDC6AG002810"	0.0961008830467466	0.194258780353588	0.545155054964294	0.255829026070196	0.355753002716949	-0.257121698174567	-0.719721442651052	-0.431987186122793	-0.267712559861707
"TRIDC1BG002730"	-0.183214297407429	-0.253274310367836	-0.205404448700487	-0.134719887067409	0.867145676117439	-0.12206772661824	-0.168125104219245	-0.256747841974649	-0.0684749337929962
"TRIDC7BG056560"	-0.229368099527794	-0.309415130762116	-0.318252694027696	-0.215527004693356	0.988117942564635	-0.131054627915736	-0.155754347249454	-0.26393237415129	-0.186667214453882
"TRIDC3BG076740"	-0.13310160643315	-0.265696010853163	-0.465688870978693	-0.306172491418498	-0.400583443830361	0.393759011904172	0.696525464263896	0.346424113570562	0.20651949794014
"TRIDC1BG012400"	-0.106473032231286	-0.197700080625554	-0.27901426182087	-0.0343548734775185	0.129953022548868	-0.0296408742284125	0.174379692754231	-0.116717146744285	-0.0965182154543107
"TRIDC3AG013470"	-0.107867567875613	-0.0315618000719829	-0.0605621093668322	-0.0674135145828529	0.858087396995894	-0.122087383582887	-0.314117950689825	-0.294062509840922	-0.00450708375847848
"TRIDC3AG036370"	0.104616385713654	0.208798750350964	0.39458390708306	0.177612347814077	0.406588365185805	-0.242237815146211	-0.638914792610471	-0.324876968041431	-0.260875347105246
"TRIDC2BG003130"	-0.218616148531667	-0.311300663548301	-0.3428674852428	-0.23286566529891	0.905543785355511	-0.0926460601365533	-0.0855684983147538	-0.210296556599294	-0.140791911590043
"TRIDC6BG071100"	-0.166897914675501	-0.235734303683338	-0.224872522073267	-0.154634193792712	0.712905299039422	-0.0805926194616509	-0.0680914170012077	-0.171667147446265	-0.0302810734089961
"TRIDC6BG072600"	0.0132546197078728	0.0900819033143966	0.463363276667026	0.086088555900344	0.484114984946416	-0.191218446365486	-0.562190988843344	-0.302793071488043	-0.0614643553438194
"TRIDC3BG051940"	-0.211134264113349	-0.27572247479142	-0.300936304790078	-0.21534861386146	0.953972203400947	-0.0883466185155929	-0.150041849663185	-0.234976323796636	-0.171232233005821
"TRIDC2BG025030"	-0.23766984293895	-0.298931215449485	-0.218965527196102	-0.184899129784121	0.944072149785908	-0.127952246190257	-0.179488063837057	-0.233800545862308	-0.0640679979452476
"TRIDC4AG016650"	0.0150475864224279	0.158734009634788	0.577449523188685	0.192433410888483	0.504085995972348	-0.220026636294511	-0.748962790942664	-0.447136681665743	0.0927228513588146
"TRIDC4AG010350"	-0.313650413465375	-0.367117484305982	-0.507440655682938	-0.336731839768257	0.871923735022825	-0.00728525466084858	0.106357321806242	-0.0173479179784398	-0.0504562828614634
"TRIDC6AG009920"	-0.102310248595684	-0.116103411273399	0.341072218371985	0.179654248463545	0.691942500843954	-0.254020861859086	-0.578361316389966	-0.442453596689907	-0.0967341145824075
"TRIDC5BG062070"	0.141736739378903	0.360410632203853	0.63727823402491	0.295910838157684	0.328138451592871	-0.232242288796286	-0.75749067948385	-0.446793167337774	-0.0137251149189695
"TRIDC5AG065000"	-0.162216617399724	-0.198472805298228	-0.111907150840808	-0.156643875841414	0.794745025311204	-0.100878371056317	-0.227800302523967	-0.130711439922279	0.0655839397974743
"TRIDC1AG017260"	-0.0815384186916338	0.0380606363333207	-0.317921050372755	-0.121281479229638	-0.246958626219599	0.150174312424385	0.410749143024814	0.930361056237584	0.0959081867850545
"TRIDC2BG045450"	-0.356700556488501	-0.432317409145317	-0.737104013688326	-0.444029939484671	0.531142929734928	0.0763766982706709	0.499129707476514	0.344171822097062	0.071222208765333
"TRIDC3AG028200"	-0.23397575412248	-0.31403266453988	-0.336813532300794	-0.241596329532617	0.987439065932882	-0.121963291103043	-0.138943565767541	-0.253303478634408	-0.169354759324398
"TRIDC6BG025320"	-0.215641888630268	-0.285031205537065	-0.250089238526661	-0.22348435719975	0.975223859416645	-0.12839123761265	-0.202093147829319	-0.28782807267295	-0.0655453585431157
"TRIDC1AG026820"	0.163155350860671	0.359674697014787	0.65031867819108	0.293027652097245	-0.0991167333834165	-0.0917423562530582	-0.548002050427071	-0.0917964833449245	-0.0593947280702287
"TRIDC5AG025960"	-0.237417564160919	-0.319697541679871	-0.359873889585068	-0.244354694112392	0.982136132782685	-0.111110463596791	-0.112188858007608	-0.236866539251373	-0.173663278166667
"TRIDC7AG020590"	-0.221371591698824	-0.265039309025916	-0.338758837522719	-0.22513318014141	0.928980046047019	-0.124566741438134	-0.156663842234629	-0.242188065579351	-0.238994554352317
"TRIDC7AG026660"	0.218499823615747	0.519319563620695	0.379713905486073	0.391404734865262	-0.287421949423266	0.296784758367881	-0.264602393813684	0.023905556949425	0.100194259364885
"TRIDC7BG059100"	-0.0875629447311324	-0.0606389612636602	0.200211666603165	0.141806645125923	0.759075965123422	-0.186199644879912	-0.478378252038043	-0.374308023747823	-0.136795565397624
"TRIDC1BG055590"	-0.147353086998267	-0.170565884786894	0.0287823330990257	-0.031640887634927	0.857080376031961	-0.165733090574533	-0.352084707868637	-0.342200027984218	-0.0536194129431534
"TRIDC1BG042910"	-0.259726274236686	-0.374888273463199	-0.472822461972958	-0.310577250909893	0.759494602195769	0.0915957496966271	0.146884257465242	-0.104050661379165	-0.0623536819313428
"TRIDC7AG014310"	0.244911682047733	0.294113429548885	0.607766709798464	0.418301176981975	0.0882479060949679	-0.222847687316453	-0.655628218922233	-0.350162864130456	-0.301311613737282
"TRIDC4AG034290"	-0.23025605417105	-0.318960698453162	-0.347991299830747	-0.228903598086932	0.941581290594797	-0.128195191508668	-0.135020028408879	-0.251600423841591	-0.188434917362561
"TRIDC6BG054660"	0.0457234051379971	0.0413289077909091	0.50052561198315	0.164216424545384	0.183695058415643	-0.0441385641700221	-0.460437534746294	-0.175407984773764	0.241224328861502
