"","GeneName","PearsonCorrelation","p.Standard","q.Standard","moduleColors"
"7253","TRIDC7BG011370",-0.0678704372757924,0.62736556792109,0.145938492710827,"turquoise"
"7254","TRIDC5BG011990",-0.467309507391545,0.000296878156341101,0.000359702853512285,"blue"
"7255","TRIDC3BG032980",-0.137564022156524,0.322823694287277,0.0833163026872371,"turquoise"
"7256","TRIDC7BG075920",-0.405199414786397,0.00214221762133007,0.00142365281753576,"blue"
"7257","TRIDC2AG043850",0.286150032695676,0.0355351360112575,0.0127221808230544,"blue"
"7258","TRIDC6BG042500",-0.388290722524357,0.00342848669134857,0.00201185229429585,"turquoise"
"7259","TRIDC2BG091160",-0.0570746085265731,0.683246011965644,0.15669698229017,"turquoise"
"7260","TRIDC5BG058460",-0.295315471659538,0.0297272532452655,0.0109462591298016,"turquoise"
"7261","TRIDC2AG052520",0.128273351140942,0.35698286144832,0.0907585115348062,"blue"
"7262","TRIDC2AG012460",-0.411219382655871,0.00180017550506653,0.00125668811608784,"turquoise"
"7263","TRIDC2BG022760",0.0797031985671266,0.568403315926767,0.134304180062995,"blue"
"7264","TRIDC3BG044410",0.125731152131769,0.366697428553788,0.0928958772086803,"turquoise"
"7265","TRIDC2AG047480",0.0824700475653465,0.554993134429467,0.131837151283932,"blue"
"7266","TRIDC5AG054470",-0.251212772956366,0.0667648607879855,0.0217209998631099,"turquoise"
"7267","TRIDC5AG058140",-0.377827136339451,0.00452723796307655,0.00247278024306861,"turquoise"
