nodeName	altName	nodeAttr[nodesPresent, ]
TRIDC7BG012920	NA	brown
TRIDC2BG059520	NA	turquoise
TRIDC7BG059030	NA	blue
TRIDC6BG055680	NA	yellow
TRIDC1BG018660	NA	blue
TRIDC6AG014320	NA	turquoise
TRIDC4AG067130	NA	turquoise
TRIDC6AG047170	NA	turquoise
TRIDC7AG002730	NA	turquoise
TRIDC6AG000880	NA	blue
TRIDC7BG033360	NA	turquoise
TRIDC4BG033590	NA	turquoise
TRIDC2BG026360	NA	turquoise
TRIDC1AG033440	NA	turquoise
TRIDC6BG073510	NA	blue
TRIDC6BG067240	NA	turquoise
TRIDC7BG022020	NA	brown
TRIDC1AG019020	NA	turquoise
TRIDC4AG018990	NA	yellow
TRIDC7AG015740	NA	turquoise
TRIDC4AG017180	NA	turquoise
TRIDC5BG053120	NA	turquoise
TRIDC1BG059200	NA	blue
TRIDC1AG008600	NA	blue
TRIDC5AG064320	NA	blue
TRIDC6BG073030	NA	turquoise
TRIDC3BG035780	NA	green
TRIDC3BG050340	NA	turquoise
TRIDC3BG033200	NA	turquoise
TRIDC2BG066100	NA	turquoise
TRIDC1AG008000	NA	blue
TRIDC3BG026670	NA	brown
TRIDC1AG028240	NA	yellow
TRIDC1AG013240	NA	blue
TRIDC4AG025240	NA	turquoise
TRIDC5BG032000	NA	turquoise
TRIDC4AG000170	NA	blue
TRIDC2BG007610	NA	blue
TRIDC3BG056410	NA	yellow
TRIDC5AG044600	NA	turquoise
TRIDC4AG015640	NA	blue
TRIDC3AG068210	NA	turquoise
TRIDC5AG056930	NA	blue
TRIDC3BG078940	NA	turquoise
TRIDC4AG013350	NA	turquoise
TRIDC1AG030810	NA	turquoise
TRIDC2BG032450	NA	turquoise
TRIDC5AG062920	NA	pink
TRIDC5AG057030	NA	grey
TRIDC6BG026880	NA	turquoise
TRIDC1AG035240	NA	turquoise
TRIDC6BG046500	NA	blue
TRIDC1AG040280	NA	blue
TRIDC5AG030040	NA	grey
TRIDC2BG033540	NA	turquoise
TRIDC7BG056000	NA	turquoise
TRIDC7AG077010	NA	blue
TRIDC4BG062780	NA	grey
TRIDC7AG000670	NA	turquoise
TRIDC3BG041480	NA	turquoise
TRIDC6AG010990	NA	blue
TRIDC3BG004940	NA	turquoise
TRIDC4BG047710	NA	blue
TRIDC7BG040810	NA	blue
TRIDC1BG051360	NA	blue
TRIDC3AG032720	NA	turquoise
TRIDC2BG045460	NA	turquoise
TRIDC2BG059570	NA	turquoise
TRIDC5BG032020	NA	blue
TRIDC7BG069960	NA	turquoise
TRIDC2BG043620	NA	turquoise
TRIDC2BG033600	NA	turquoise
TRIDC6BG061270	NA	turquoise
TRIDC1BG019500	NA	blue
TRIDC3AG026020	NA	turquoise
TRIDC4BG040500	NA	turquoise
TRIDC2AG041170	NA	brown
TRIDC3BG030050	NA	yellow
TRIDC6BG057810	NA	turquoise
TRIDC2AG008240	NA	turquoise
TRIDC6BG058120	NA	turquoise
TRIDC5BG078340	NA	blue
TRIDC3BG032060	NA	turquoise
TRIDC4BG015570	NA	blue
TRIDC4AG004140	NA	blue
TRIDC3AG014370	NA	blue
TRIDC4AG001650	NA	brown
TRIDC6AG014880	NA	turquoise
TRIDC2BG000720	NA	turquoise
TRIDC6BG025190	NA	turquoise
TRIDC5BG037340	NA	turquoise
TRIDC4BG058280	NA	turquoise
TRIDC6BG041010	NA	turquoise
TRIDC7BG055030	NA	turquoise
TRIDC2BG007580	NA	turquoise
TRIDC1BG011490	NA	turquoise
TRIDC2AG052760	NA	blue
TRIDC2AG047490	NA	blue
TRIDC1BG065080	NA	turquoise
TRIDC5BG057180	NA	turquoise
TRIDC4AG006540	NA	turquoise
TRIDC2BG032860	NA	turquoise
TRIDC7BG058500	NA	blue
TRIDC4AG027140	NA	turquoise
TRIDC1AG036160	NA	yellow
TRIDC2BG067570	NA	blue
TRIDC7AG059590	NA	blue
TRIDC5BG044810	NA	turquoise
TRIDC2BG059790	NA	blue
TRIDC6AG014640	NA	turquoise
TRIDC7BG023200	NA	grey
TRIDC4BG015490	NA	turquoise
TRIDC2AG025400	NA	turquoise
TRIDC5AG034270	NA	blue
TRIDC3BG028670	NA	turquoise
TRIDC7AG010060	NA	blue
TRIDC2AG048140	NA	blue
TRIDC1AG027770	NA	blue
TRIDC6AG034860	NA	turquoise
TRIDC6BG053880	NA	blue
TRIDC3BG057410	NA	turquoise
TRIDC5BG083350	NA	blue
TRIDC5BG054290	NA	turquoise
TRIDC4AG024970	NA	turquoise
TRIDC2BG077730	NA	turquoise
TRIDC5BG056900	NA	turquoise
TRIDC1BG007880	NA	turquoise
TRIDC3AG035020	NA	blue
TRIDC7AG053090	NA	turquoise
TRIDC4AG047630	NA	turquoise
TRIDC1AG048060	NA	turquoise
TRIDC3BG026350	NA	turquoise
TRIDC1AG002630	NA	blue
TRIDC4BG042220	NA	turquoise
TRIDC7BG011590	NA	turquoise
TRIDC4BG029060	NA	turquoise
TRIDC7AG054250	NA	turquoise
TRIDC5BG027500	NA	turquoise
TRIDC7BG023070	NA	turquoise
TRIDC5BG020090	NA	turquoise
TRIDC7BG057710	NA	turquoise
TRIDC4BG009010	NA	turquoise
TRIDC3AG041200	NA	blue
TRIDC2BG045880	NA	blue
TRIDC2AG061950	NA	turquoise
TRIDC3AG045590	NA	turquoise
TRIDC2AG077000	NA	turquoise
TRIDC1AG044270	NA	blue
TRIDC6BG011480	NA	blue
TRIDC3BG028950	NA	grey
TRIDC2AG065090	NA	blue
TRIDC5BG035640	NA	blue
TRIDC5AG019340	NA	turquoise
TRIDC3AG023250	NA	blue
TRIDC5AG004420	NA	turquoise
TRIDC6BG046650	NA	turquoise
TRIDC2AG025410	NA	blue
TRIDC3AG020130	NA	turquoise
TRIDC5BG017260	NA	blue
TRIDC7AG042270	NA	turquoise
TRIDC2AG059600	NA	blue
TRIDC5BG072090	NA	turquoise
TRIDC3BG017590	NA	turquoise
TRIDC6BG068360	NA	blue
TRIDC6BG032110	NA	blue
TRIDC4BG052680	NA	turquoise
TRIDC7AG050370	NA	blue
TRIDC5AG049510	NA	blue
TRIDC2AG058080	NA	turquoise
TRIDC4AG035560	NA	turquoise
TRIDC1BG060790	NA	turquoise
TRIDC3AG019400	NA	turquoise
TRIDC4BG062390	NA	turquoise
TRIDC4AG002200	NA	turquoise
TRIDC3AG039110	NA	turquoise
TRIDC6BG004960	NA	turquoise
TRIDC5BG065380	NA	blue
TRIDC4BG043360	NA	blue
TRIDC3BG070150	NA	turquoise
TRIDC3BG019550	NA	turquoise
TRIDC7BG046830	NA	blue
TRIDC6BG062750	NA	yellow
TRIDC2BG024310	NA	blue
TRIDC1AG022900	NA	turquoise
TRIDC1BG019470	NA	blue
TRIDC1AG038140	NA	blue
TRIDC1AG059790	NA	turquoise
TRIDC6AG061890	NA	turquoise
TRIDC5BG040050	NA	turquoise
TRIDC2AG024030	NA	blue
TRIDC2AG060110	NA	turquoise
TRIDC2BG058830	NA	turquoise
TRIDC5BG041780	NA	turquoise
TRIDC5AG074720	NA	brown
TRIDC7AG002960	NA	turquoise
TRIDC3AG060120	NA	turquoise
TRIDC1BG057100	NA	blue
TRIDC4AG023630	NA	turquoise
TRIDC3AG045430	NA	blue
TRIDC4AG031980	NA	blue
TRIDC1AG047500	NA	black
TRIDC3BG052920	NA	turquoise
TRIDC3AG015170	NA	blue
TRIDC3BG052220	NA	turquoise
TRIDC3AG062100	NA	turquoise
TRIDC7AG017020	NA	turquoise
TRIDC5AG035650	NA	turquoise
TRIDC5AG034370	NA	blue
TRIDC2AG023710	NA	blue
TRIDC5BG063840	NA	turquoise
TRIDC2AG060450	NA	brown
TRIDC5AG013130	NA	turquoise
TRIDC2AG027590	NA	turquoise
TRIDC7BG033470	NA	turquoise
TRIDC4BG027290	NA	turquoise
TRIDC6BG041270	NA	turquoise
TRIDC5AG038310	NA	turquoise
TRIDC3BG062850	NA	blue
TRIDC2AG052290	NA	turquoise
TRIDC3AG055780	NA	blue
TRIDC1BG053010	NA	blue
TRIDC6BG011200	NA	turquoise
TRIDC7AG026890	NA	turquoise
TRIDC3BG056020	NA	blue
TRIDC3BG032880	NA	turquoise
TRIDC4BG004680	NA	turquoise
TRIDC2BG043290	NA	blue
TRIDC2AG074430	NA	turquoise
TRIDC5AG023300	NA	turquoise
TRIDC5BG066730	NA	grey
TRIDC5BG029720	NA	turquoise
TRIDC4BG009270	NA	turquoise
TRIDC5BG078030	NA	blue
TRIDC2AG065480	NA	turquoise
TRIDC2BG063450	NA	turquoise
TRIDC1BG071690	NA	blue
TRIDC2BG042970	NA	blue
TRIDC5BG081770	NA	blue
TRIDC1BG060810	NA	blue
TRIDC5AG058900	NA	turquoise
TRIDC2AG037750	NA	turquoise
TRIDC2BG048640	NA	turquoise
TRIDC3AG059000	NA	turquoise
TRIDC1AG037710	NA	grey
TRIDC6AG008850	NA	turquoise
TRIDC4AG055520	NA	turquoise
TRIDC2AG019640	NA	turquoise
TRIDC3BG070910	NA	yellow
TRIDC3AG044970	NA	grey
TRIDC1AG039330	NA	blue
TRIDC5AG062480	NA	blue
TRIDC3AG020770	NA	turquoise
TRIDC5AG076990	NA	turquoise
TRIDC5BG083140	NA	blue
TRIDC1BG050310	NA	turquoise
TRIDC4BG017970	NA	turquoise
TRIDC5BG075480	NA	blue
TRIDC7BG025750	NA	turquoise
TRIDC6BG071060	NA	turquoise
TRIDC2BG045970	NA	turquoise
TRIDC5BG072960	NA	turquoise
TRIDC6BG053080	NA	turquoise
TRIDC1BG058840	NA	yellow
TRIDC2AG009660	NA	turquoise
TRIDC3BG023820	NA	turquoise
TRIDC4AG047220	NA	yellow
TRIDC7AG019200	NA	blue
TRIDC2BG023010	NA	blue
TRIDC2BG048130	NA	turquoise
TRIDC2BG021270	NA	turquoise
TRIDC2AG061370	NA	blue
TRIDC7AG057060	NA	turquoise
TRIDC5BG029880	NA	turquoise
TRIDC7BG015240	NA	turquoise
TRIDC2BG000350	NA	turquoise
TRIDC5BG039970	NA	grey
TRIDC6BG037740	NA	blue
TRIDC5AG064270	NA	turquoise
TRIDC3BG046200	NA	blue
TRIDC5BG067320	NA	blue
TRIDC4AG029080	NA	turquoise
TRIDC2AG017810	NA	yellow
TRIDC5BG026370	NA	turquoise
TRIDC7AG065730	NA	turquoise
TRIDC3BG044440	NA	turquoise
TRIDC3AG075500	NA	turquoise
TRIDC3AG016040	NA	turquoise
TRIDC6AG040720	NA	blue
TRIDC2AG017730	NA	blue
TRIDC1AG031140	NA	turquoise
TRIDC6AG002880	NA	turquoise
TRIDC1BG038760	NA	blue
TRIDC7BG031950	NA	turquoise
TRIDC1BG025630	NA	turquoise
TRIDC6BG046990	NA	blue
TRIDC7BG045360	NA	turquoise
TRIDC2BG088390	NA	turquoise
TRIDC1BG021140	NA	turquoise
TRIDC2AG068640	NA	blue
TRIDC3AG053380	NA	blue
TRIDC6AG058230	NA	turquoise
TRIDC2BG003000	NA	turquoise
TRIDC4AG009600	NA	turquoise
TRIDC3BG003660	NA	turquoise
TRIDC7BG044100	NA	blue
TRIDC7AG074110	NA	turquoise
TRIDC1AG004460	NA	turquoise
TRIDC7BG015790	NA	turquoise
TRIDC1BG027180	NA	turquoise
TRIDC4BG040540	NA	turquoise
TRIDC5BG081710	NA	turquoise
TRIDC4BG002800	NA	blue
TRIDC5BG063040	NA	blue
TRIDC5AG054850	NA	turquoise
TRIDC2BG004130	NA	blue
TRIDC2BG076040	NA	blue
TRIDC7BG021970	NA	turquoise
TRIDC7AG022760	NA	blue
TRIDC5BG046990	NA	turquoise
TRIDC2BG060080	NA	blue
TRIDC2AG062550	NA	turquoise
TRIDC6BG053160	NA	turquoise
TRIDC2BG013470	NA	turquoise
TRIDC5AG039480	NA	turquoise
TRIDC4BG013710	NA	turquoise
TRIDC5BG057780	NA	turquoise
TRIDC4AG048800	NA	turquoise
TRIDC2AG007640	NA	brown
TRIDC6BG045570	NA	turquoise
TRIDC2AG077360	NA	blue
TRIDC3BG046620	NA	blue
TRIDC5BG050810	NA	turquoise
TRIDC2BG043690	NA	turquoise
TRIDC3BG083660	NA	turquoise
TRIDC5BG076380	NA	turquoise
TRIDC3AG036870	NA	turquoise
TRIDC1AG045020	NA	turquoise
TRIDC3BG053670	NA	turquoise
TRIDC2BG042960	NA	turquoise
TRIDC2AG029180	NA	blue
TRIDC2BG032820	NA	blue
TRIDC1AG042480	NA	turquoise
TRIDC1BG002490	NA	turquoise
TRIDC5AG056790	NA	turquoise
TRIDC5BG037070	NA	blue
TRIDC3AG015420	NA	brown
TRIDC3BG074700	NA	turquoise
TRIDC5AG065630	NA	turquoise
TRIDC5BG045580	NA	turquoise
TRIDC3BG007630	NA	turquoise
TRIDC3AG045390	NA	brown
TRIDC3BG053090	NA	blue
TRIDC5AG035090	NA	blue
TRIDC7BG012060	NA	turquoise
TRIDC7BG013840	NA	blue
TRIDC3BG044710	NA	blue
TRIDC2BG033130	NA	turquoise
TRIDC3BG087330	NA	turquoise
TRIDC2AG051240	NA	blue
TRIDC4AG054920	NA	turquoise
TRIDC1AG030230	NA	turquoise
TRIDC2BG023220	NA	turquoise
TRIDC4AG042780	NA	turquoise
TRIDC1AG034930	NA	turquoise
TRIDC5AG069980	NA	turquoise
TRIDC2AG018320	NA	turquoise
TRIDC5BG027210	NA	turquoise
TRIDC5AG033270	NA	turquoise
TRIDC7BG022190	NA	turquoise
TRIDC2AG061090	NA	blue
TRIDC5BG052360	NA	turquoise
TRIDC3AG010600	NA	turquoise
TRIDC3BG068940	NA	turquoise
TRIDC3BG042920	NA	turquoise
TRIDC7AG051880	NA	turquoise
TRIDC2BG066000	NA	turquoise
TRIDC6BG025230	NA	blue
TRIDC7AG046190	NA	blue
TRIDC2AG016960	NA	blue
TRIDC2AG057710	NA	green
TRIDC2BG089540	NA	turquoise
TRIDC3AG046170	NA	blue
TRIDC2AG039810	NA	blue
TRIDC6AG061090	NA	turquoise
TRIDC6AG046880	NA	blue
TRIDC5BG062630	NA	blue
TRIDC7BG033900	NA	blue
TRIDC5BG027550	NA	turquoise
TRIDC7AG011560	NA	turquoise
TRIDC5BG003410	NA	blue
TRIDC5BG021190	NA	turquoise
TRIDC6AG009600	NA	blue
TRIDC7BG065230	NA	turquoise
TRIDC4AG040710	NA	black
TRIDC2BG022620	NA	blue
TRIDC3AG020360	NA	blue
TRIDC7AG078400	NA	turquoise
TRIDC2AG026310	NA	turquoise
TRIDC1AG029370	NA	turquoise
TRIDC4BG011450	NA	turquoise
TRIDC1AG012590	NA	turquoise
TRIDC3BG044390	NA	blue
TRIDC4AG039220	NA	blue
TRIDC7BG035550	NA	turquoise
TRIDC2AG053470	NA	turquoise
TRIDC7AG006550	NA	brown
TRIDC3AG052770	NA	turquoise
TRIDC5AG028140	NA	turquoise
TRIDC4BG000130	NA	grey
TRIDC2BG016340	NA	turquoise
TRIDC2BG021520	NA	turquoise
TRIDC5BG004480	NA	turquoise
TRIDC3AG012680	NA	turquoise
TRIDC2AG032850	NA	blue
TRIDC7AG049780	NA	turquoise
TRIDC5AG042230	NA	turquoise
TRIDC3BG006250	NA	turquoise
TRIDC5BG025710	NA	turquoise
TRIDC4BG022100	NA	turquoise
TRIDC4BG016040	NA	green
TRIDC1BG033170	NA	blue
TRIDC4BG036050	NA	turquoise
TRIDC3AG032740	NA	turquoise
TRIDC6BG057780	NA	turquoise
TRIDC4AG002580	NA	turquoise
TRIDC7BG033330	NA	turquoise
TRIDC7AG056780	NA	turquoise
TRIDC3BG059120	NA	turquoise
TRIDC3BG045830	NA	turquoise
TRIDC7BG032900	NA	turquoise
TRIDC6BG045730	NA	turquoise
TRIDC4AG056220	NA	blue
TRIDC2AG040670	NA	blue
TRIDC5BG011050	NA	turquoise
TRIDC4BG054260	NA	blue
TRIDC5BG060070	NA	blue
TRIDC6AG006120	NA	turquoise
TRIDC3AG033560	NA	blue
TRIDC2AG061270	NA	turquoise
TRIDC5BG037630	NA	turquoise
TRIDC1AG026680	NA	turquoise
TRIDC5BG052320	NA	blue
TRIDC3BG075940	NA	turquoise
TRIDC4BG045290	NA	turquoise
TRIDC5AG027500	NA	turquoise
TRIDC1BG017710	NA	yellow
TRIDC4AG011600	NA	turquoise
TRIDC6BG043320	NA	turquoise
TRIDC7AG006030	NA	green
TRIDC5BG060210	NA	green
TRIDC2BG080850	NA	blue
TRIDC5AG038200	NA	blue
TRIDC7AG052450	NA	blue
TRIDC3BG032790	NA	blue
TRIDC1AG029720	NA	turquoise
TRIDC6BG022150	NA	blue
TRIDC4BG034990	NA	blue
TRIDC3AG038580	NA	turquoise
TRIDC6BG041790	NA	blue
TRIDC2AG054800	NA	turquoise
TRIDC1BG013150	NA	blue
TRIDC3AG066810	NA	turquoise
TRIDC4AG053680	NA	turquoise
TRIDC3BG057930	NA	turquoise
TRIDC5BG001570	NA	blue
TRIDC6BG055400	NA	blue
TRIDC6BG051890	NA	blue
TRIDC1BG044930	NA	turquoise
TRIDC3BG058940	NA	turquoise
TRIDC5AG039370	NA	blue
TRIDC5AG032020	NA	turquoise
TRIDC5BG031230	NA	blue
TRIDC6AG049340	NA	turquoise
TRIDC5AG035120	NA	blue
TRIDC5BG075450	NA	turquoise
TRIDC2BG008740	NA	blue
TRIDC6AG039230	NA	blue
TRIDC2AG065490	NA	blue
TRIDC2AG049290	NA	yellow
TRIDC4BG045740	NA	turquoise
TRIDC3AG059450	NA	blue
TRIDC5BG038590	NA	turquoise
TRIDC2AG057670	NA	blue
TRIDC7AG047120	NA	green
TRIDC3AG039530	NA	turquoise
TRIDC6AG001400	NA	turquoise
TRIDC3BG080980	NA	turquoise
TRIDC6BG041890	NA	blue
TRIDC2AG052470	NA	turquoise
TRIDC2AG073110	NA	turquoise
TRIDC5BG008170	NA	turquoise
TRIDC7AG034610	NA	turquoise
TRIDC3AG024200	NA	blue
TRIDC6AG020440	NA	turquoise
TRIDC2BG035970	NA	turquoise
TRIDC5BG016510	NA	turquoise
TRIDC6BG033140	NA	blue
TRIDC2BG025770	NA	yellow
TRIDC1BG007680	NA	turquoise
TRIDC7AG024080	NA	turquoise
TRIDC6BG071730	NA	pink
TRIDC4AG062800	NA	blue
TRIDC2AG043200	NA	blue
TRIDC2AG071620	NA	turquoise
TRIDC1AG047190	NA	turquoise
TRIDC2AG046270	NA	turquoise
TRIDC5AG046740	NA	turquoise
TRIDC7BG001030	NA	turquoise
TRIDC2BG016720	NA	turquoise
TRIDC7AG076870	NA	turquoise
TRIDC3BG029150	NA	blue
TRIDC2AG061530	NA	blue
TRIDC7AG060550	NA	blue
TRIDC2AG011230	NA	turquoise
TRIDC3BG045760	NA	blue
TRIDC1AG003000	NA	yellow
TRIDC1AG029380	NA	blue
TRIDC7BG016960	NA	turquoise
TRIDC7BG021930	NA	turquoise
TRIDC3BG053580	NA	turquoise
TRIDC4AG011830	NA	turquoise
TRIDC3BG030220	NA	blue
TRIDC3BG066620	NA	turquoise
TRIDC6BG040960	NA	blue
TRIDC3BG028750	NA	blue
TRIDC6AG016050	NA	turquoise
TRIDC4BG020910	NA	turquoise
TRIDC5AG028700	NA	turquoise
TRIDC3BG041500	NA	blue
TRIDC1BG010130	NA	turquoise
TRIDC7AG045640	NA	yellow
TRIDC4BG050010	NA	yellow
TRIDC1AG011790	NA	black
TRIDC5AG064790	NA	red
TRIDC2BG055300	NA	turquoise
TRIDC2BG075070	NA	turquoise
TRIDC7AG001700	NA	blue
TRIDC4AG002640	NA	turquoise
TRIDC1AG014930	NA	turquoise
TRIDC5AG010240	NA	turquoise
TRIDC3BG083340	NA	turquoise
TRIDC3AG018200	NA	turquoise
TRIDC6AG049560	NA	turquoise
TRIDC1AG033220	NA	turquoise
TRIDC3AG024720	NA	blue
TRIDC3BG063960	NA	turquoise
TRIDC4AG006340	NA	turquoise
TRIDC2AG044110	NA	blue
TRIDC2AG065860	NA	blue
TRIDC7BG051370	NA	blue
TRIDC4AG058400	NA	turquoise
TRIDC6BG032750	NA	red
TRIDC2BG081800	NA	turquoise
TRIDC3BG054510	NA	turquoise
TRIDC3BG049550	NA	blue
TRIDC2AG049070	NA	turquoise
TRIDC2AG005260	NA	turquoise
TRIDC7BG051360	NA	blue
TRIDC4BG040800	NA	blue
TRIDC5AG076280	NA	turquoise
TRIDC3AG032540	NA	turquoise
TRIDC7BG039840	NA	turquoise
TRIDC1BG035450	NA	turquoise
TRIDC7AG059180	NA	turquoise
TRIDC7AG053880	NA	turquoise
TRIDC3BG057700	NA	blue
TRIDC6AG060220	NA	blue
TRIDC4AG015890	NA	blue
TRIDC2AG020450	NA	turquoise
TRIDC7AG045320	NA	turquoise
TRIDC1BG033490	NA	blue
TRIDC3AG061660	NA	turquoise
TRIDC5AG023610	NA	turquoise
TRIDC5AG017440	NA	blue
TRIDC5BG049490	NA	turquoise
TRIDC3BG061210	NA	green
TRIDC1BG033310	NA	turquoise
TRIDC4BG001310	NA	turquoise
TRIDC6AG021640	NA	turquoise
TRIDC2AG005250	NA	turquoise
TRIDC3AG038900	NA	yellow
TRIDC3BG012430	NA	turquoise
TRIDC4BG032670	NA	turquoise
TRIDC1AG035140	NA	turquoise
TRIDC4AG000320	NA	turquoise
TRIDC3BG003960	NA	blue
TRIDC2BG055710	NA	blue
TRIDC6BG041090	NA	blue
TRIDC2AG005270	NA	turquoise
TRIDC4AG042360	NA	turquoise
TRIDC5BG023300	NA	turquoise
TRIDC5BG053270	NA	blue
TRIDC7BG055400	NA	turquoise
TRIDC3AG021380	NA	turquoise
TRIDC1BG015230	NA	blue
TRIDC2BG040320	NA	turquoise
TRIDC4BG011410	NA	turquoise
TRIDC2AG019880	NA	turquoise
TRIDC5AG077400	NA	turquoise
TRIDC3AG044480	NA	pink
TRIDC2AG076230	NA	blue
TRIDC7AG011430	NA	blue
TRIDC7AG045690	NA	turquoise
TRIDC3BG073040	NA	blue
TRIDC3BG003090	NA	turquoise
TRIDC4BG012480	NA	turquoise
TRIDC6BG040030	NA	turquoise
TRIDC3BG037870	NA	blue
TRIDC5BG017010	NA	turquoise
TRIDC2AG062850	NA	turquoise
TRIDC6BG018960	NA	turquoise
TRIDC6BG004980	NA	blue
TRIDC3AG054990	NA	turquoise
TRIDC4BG055510	NA	blue
TRIDC5BG057220	NA	turquoise
TRIDC7AG012910	NA	turquoise
TRIDC5BG006880	NA	turquoise
TRIDC4AG005030	NA	blue
TRIDC7BG064060	NA	blue
TRIDC3BG057110	NA	turquoise
TRIDC4AG014280	NA	turquoise
TRIDC6BG013190	NA	blue
TRIDC6BG048260	NA	turquoise
TRIDC7AG047580	NA	turquoise
TRIDC1BG028070	NA	turquoise
TRIDC2AG072780	NA	turquoise
TRIDC2AG022980	NA	turquoise
TRIDC2BG075670	NA	blue
TRIDC5AG059670	NA	turquoise
TRIDC4AG000680	NA	turquoise
TRIDC5BG031150	NA	blue
TRIDC3AG017900	NA	turquoise
TRIDC1BG053220	NA	turquoise
TRIDC4BG009060	NA	turquoise
TRIDC3BG025170	NA	turquoise
TRIDC3BG033690	NA	turquoise
TRIDC5BG083160	NA	blue
TRIDC5AG029890	NA	black
TRIDC5AG009050	NA	blue
TRIDC1BG020260	NA	turquoise
TRIDC7AG025330	NA	grey
TRIDC3AG004870	NA	blue
TRIDC7AG043660	NA	turquoise
TRIDC1BG053920	NA	turquoise
TRIDC7BG064420	NA	turquoise
TRIDC7AG014520	NA	blue
TRIDC2AG051090	NA	turquoise
TRIDC4AG060020	NA	turquoise
TRIDC3BG023530	NA	blue
TRIDC7BG022030	NA	turquoise
TRIDC6BG061550	NA	blue
TRIDC7AG019130	NA	turquoise
TRIDC7AG007490	NA	blue
TRIDC2AG056760	NA	blue
TRIDC3AG033860	NA	turquoise
TRIDC7BG052180	NA	turquoise
TRIDC6BG048000	NA	turquoise
TRIDC2AG040410	NA	turquoise
TRIDC3BG041020	NA	blue
TRIDC1AG006870	NA	blue
TRIDC7BG042530	NA	blue
TRIDC3AG073910	NA	turquoise
TRIDC5AG048080	NA	blue
TRIDC1BG055380	NA	turquoise
TRIDC1AG047610	NA	turquoise
TRIDC4AG029050	NA	turquoise
TRIDC2AG051950	NA	blue
TRIDC2AG063630	NA	turquoise
TRIDC1AG033010	NA	yellow
TRIDC5BG023380	NA	blue
TRIDC1BG068000	NA	turquoise
TRIDC3BG053950	NA	blue
TRIDC2AG072770	NA	turquoise
TRIDC2AG061110	NA	turquoise
TRIDC3AG009260	NA	turquoise
TRIDC7AG027480	NA	turquoise
TRIDC2AG038510	NA	turquoise
TRIDC4BG011170	NA	turquoise
TRIDC5AG021960	NA	yellow
TRIDC6AG027220	NA	turquoise
TRIDC7AG058180	NA	pink
TRIDC7AG020620	NA	blue
TRIDC2BG045280	NA	turquoise
TRIDC4BG044750	NA	turquoise
TRIDC4AG006300	NA	blue
TRIDC4AG037080	NA	turquoise
TRIDC5BG026560	NA	blue
TRIDC1BG042900	NA	turquoise
TRIDC3AG017080	NA	green
TRIDC7BG002510	NA	blue
TRIDC6AG025670	NA	turquoise
TRIDC3BG042950	NA	turquoise
TRIDC3BG016710	NA	turquoise
TRIDC7BG024190	NA	turquoise
TRIDC5BG051160	NA	brown
TRIDC2BG040300	NA	turquoise
TRIDC6AG017740	NA	blue
TRIDC5AG039150	NA	turquoise
TRIDC3AG058170	NA	blue
TRIDC2AG006420	NA	green
TRIDC7BG000890	NA	turquoise
TRIDC3AG064020	NA	turquoise
TRIDC3AG013750	NA	blue
TRIDC7BG038630	NA	turquoise
TRIDC1BG060110	NA	turquoise
TRIDC5BG012070	NA	turquoise
TRIDC5AG069040	NA	turquoise
TRIDC2AG051520	NA	turquoise
TRIDC7BG033180	NA	turquoise
TRIDC5BG071000	NA	turquoise
TRIDC1AG024810	NA	turquoise
TRIDC4BG006900	NA	turquoise
TRIDC5AG027310	NA	turquoise
TRIDC6BG023740	NA	blue
TRIDC7AG044610	NA	turquoise
TRIDC2AG061460	NA	turquoise
TRIDC5AG055920	NA	turquoise
TRIDC2AG001180	NA	turquoise
TRIDC7AG017060	NA	turquoise
TRIDC7AG015300	NA	turquoise
TRIDC1BG035890	NA	blue
TRIDC2BG031050	NA	turquoise
TRIDC7BG020830	NA	brown
TRIDC3BG057590	NA	turquoise
TRIDC4AG060940	NA	turquoise
TRIDC2BG007650	NA	blue
TRIDC3AG037160	NA	blue
TRIDC1AG029190	NA	turquoise
TRIDC5BG045220	NA	turquoise
TRIDC5BG011380	NA	turquoise
TRIDC5AG059000	NA	turquoise
TRIDC4BG021690	NA	turquoise
TRIDC1BG038880	NA	blue
TRIDC4BG013550	NA	blue
TRIDC1AG034030	NA	turquoise
TRIDC1AG048600	NA	turquoise
TRIDC7AG002490	NA	blue
TRIDC1AG006900	NA	blue
TRIDC7BG046740	NA	green
TRIDC5BG082470	NA	blue
TRIDC4AG006230	NA	blue
TRIDC3AG028820	NA	turquoise
TRIDC7BG004770	NA	turquoise
TRIDC6BG017510	NA	turquoise
TRIDC4BG002160	NA	turquoise
TRIDC4AG012670	NA	turquoise
TRIDC3BG068890	NA	blue
TRIDC3BG042140	NA	brown
TRIDC6BG067560	NA	turquoise
TRIDC7BG044800	NA	turquoise
TRIDC6BG059070	NA	turquoise
TRIDC3AG014350	NA	turquoise
TRIDC3BG012270	NA	grey
TRIDC1AG041050	NA	blue
TRIDC5BG072320	NA	turquoise
TRIDC3BG013790	NA	turquoise
TRIDC6AG048440	NA	turquoise
TRIDC1AG018360	NA	blue
TRIDC3BG046420	NA	turquoise
TRIDC6AG018230	NA	blue
TRIDC4AG008690	NA	blue
TRIDC6AG039350	NA	turquoise
TRIDC7BG016730	NA	turquoise
TRIDC2AG078170	NA	turquoise
TRIDC3AG002200	NA	blue
TRIDC2AG013160	NA	turquoise
